@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
4,0.044072,0.041921,0.009142,0.526998,0.187737,0.028203,0.092447,0.083473,0.012307,0.0683,3
4,0.047014,0.04031,0.007631,0.572478,0.129737,0.024951,0.084119,0.122329,0.007286,0.054847,3
4,0.042896,-0.004547,0.00254,0.535796,0.114038,0.02681,0.128995,0.130076,0.006624,0.055534,3
4,0.039733,0.005026,0.008478,0.517577,0.121208,0.028008,0.093154,0.163395,0.006915,0.067616,3
4,0.038241,0.003717,0.007705,0.519203,0.103788,0.02788,0.110183,0.169277,0.006362,0.061158,3
4,0.03502,0.0293,0.007353,0.526482,0.13551,0.032753,0.068038,0.113852,0.012133,0.108808,4
4,0.030381,0.013019,-0.003652,0.534479,0.095269,0.0473,0.091425,0.108843,0.008434,0.112284,3
5,0.05383,0.0235,0.004132,0.429286,0.054983,0.068244,0.027824,0.215484,0.012087,0.187624,4
5,0.043767,0.037482,-0.008934,0.387945,0.05335,0.098178,0.016712,0.240151,0.016272,0.184605,4
5,0.047433,0.026237,-0.007785,0.297312,0.041801,0.18861,0.017053,0.194625,0.040696,0.217368,4
5,0.101046,0.016008,-0.014131,0.357408,0.054777,0.042909,0.262135,0.191272,0.005587,0.085315,4
5,0.097881,0.037873,-0.021096,0.46808,0.057862,0.040576,0.183331,0.169791,0.003788,0.076573,4
1,0.05218,0.140049,-0.024639,0.29866,0.007101,0.036032,0.647496,0.001843,0.001153,0.007716,1
1,0.070853,0.120901,-0.024116,0.403344,0.008085,0.038717,0.533825,0.002807,0.001733,0.011489,1
1,0.058587,0.126723,-0.02571,0.452862,0.009081,0.039365,0.479533,0.002222,0.001758,0.015179,1
1,0.053522,0.126428,-0.024549,0.319176,0.029917,0.028236,0.605609,0.00242,0.004974,0.009667,1
1,0.062471,0.109255,-0.018465,0.284313,0.200122,0.036759,0.410702,0.024258,0.021924,0.019392,1
1,0.060666,0.11157,-0.023279,0.386866,0.044319,0.032071,0.515221,0.003312,0.007708,0.010502,1
1,0.066422,0.112555,-0.007717,0.369838,0.008803,0.043442,0.505609,0.005003,0.001347,0.066022,1
1,0.056923,0.102691,-0.027802,0.410943,0.012847,0.031388,0.531223,0.002468,0.002177,0.008953,1
1,0.062123,0.099556,-0.02557,0.517358,0.010077,0.050747,0.383926,0.005172,0.009325,0.023396,1
1,0.054608,0.106362,-0.024464,0.406093,0.012173,0.030839,0.538899,0.002498,0.001698,0.0078,1
2,0.046534,0.170929,-0.017271,0.536829,0.013544,0.118776,0.271006,0.007127,0.014107,0.036845,1
2,0.017588,0.193243,-0.018931,0.564677,0.011046,0.123226,0.250085,0.003256,0.004737,0.042973,1
2,0.010305,0.16176,-0.013357,0.574908,0.011773,0.119385,0.242382,0.009451,0.005017,0.036051,1
2,0.01506,0.14234,-0.017911,0.676092,0.01082,0.094017,0.158693,0.006781,0.013208,0.039599,1
2,0.005758,0.108862,-0.021569,0.647773,0.01514,0.093366,0.192933,0.008071,0.008855,0.032615,1
2,0.020683,0.145188,-0.013359,0.59041,0.010699,0.109562,0.235702,0.008398,0.004632,0.039323,1
2,0.016022,0.136568,-0.011724,0.542021,0.010638,0.103965,0.295009,0.005176,0.003376,0.037012,1
2,0.028574,0.138993,-0.006079,0.516922,0.055081,0.105545,0.238782,0.014214,0.012322,0.054627,1
2,0.022168,0.154983,-0.00623,0.403464,0.023151,0.073622,0.4579,0.00495,0.004509,0.029849,1
3,0.053144,0.23974,-0.00377,0.657135,0.003138,0.113475,0.197703,0.003259,0.001888,0.023401,3
3,0.07354,0.024172,0.003264,0.579945,0.041531,0.066109,0.154542,0.020842,0.021211,0.115822,3
3,0.031811,0.09396,-0.021233,0.495108,0.010417,0.051798,0.417889,0.003676,0.002719,0.018392,3
3,0.054177,0.095401,-0.024682,0.666227,0.008006,0.063299,0.234386,0.004821,0.002915,0.020346,2
3,0.072425,0.105823,-0.016803,0.761581,0.009516,0.050491,0.152246,0.00421,0.002697,0.01926,3
3,0.045621,0.122274,-0.030023,0.360763,0.006224,0.033786,0.584257,0.004161,0.001152,0.009656,2
3,0.01276,0.055345,-0.031155,0.522592,0.06712,0.060897,0.24439,0.005997,0.066433,0.032571,3
5,0.029213,-0.007989,-0.023531,0.765679,0.039256,0.074618,0.010667,0.003213,0.05813,0.048438,5
5,0.008983,0.000098,-0.011314,0.797072,0.020256,0.092699,0.002249,0.003611,0.020305,0.072817,5
5,0.015238,0.006345,-0.007961,0.351124,0.008264,0.04793,0.001145,0.001777,0.011974,0.037644,5
5,0.084826,-0.053931,-0.052574,0.60095,0.087979,0.11831,0.021589,0.00905,0.082409,0.0908,5
1,0.029018,0.022788,-0.003773,0.63712,0.009395,0.155911,0.035671,0.004032,0.039423,0.113187,1
1,0.021641,0.031311,-0.012188,0.667212,0.004343,0.18231,0.004626,0.005679,0.001056,0.130697,1
1,0.026793,0.015352,-0.011937,0.654484,0.008429,0.185559,0.010858,0.004959,0.008222,0.124736,1
1,0.018202,0.032042,-0.012172,0.688363,0.006479,0.154652,0.004952,0.005451,0.001205,0.134979,1
1,0.020004,0.004775,-0.013949,0.715023,0.006449,0.134628,0.006372,0.009445,0.001164,0.122842,1
1,0.026283,-0.015045,-0.010865,0.639396,0.013842,0.208864,0.017898,0.007555,0.009545,0.100219,1
1,0.012062,0.022033,-0.007853,0.716384,0.006736,0.134736,0.007499,0.006588,0.001369,0.122769,1
1,0.001536,-0.002489,-0.00912,0.73323,0.009321,0.107832,0.006376,0.007223,0.001958,0.131379,1
1,0.01454,0.001298,-0.011192,0.587597,0.17311,0.106802,0.011879,0.008905,0.012449,0.095338,1
1,0.003993,0.005875,-0.031292,0.620849,0.13528,0.090807,0.043113,0.024814,0.00355,0.076466,1
2,-0.000735,0.02086,-0.007557,0.756686,0.032544,0.048911,0.021929,0.063259,0.00404,0.07263,1
2,0.000982,0.022378,-0.006769,0.767561,0.03221,0.049663,0.027888,0.073872,0.002938,0.045868,1
2,-0.004729,0.028418,-0.010946,0.798625,0.028988,0.043557,0.025109,0.056388,0.002541,0.044792,1
2,0.004961,0.016679,-0.019899,0.519612,0.137832,0.079349,0.027114,0.136617,0.037653,0.061822,1
2,0.000822,0.012554,-0.010471,0.281591,0.065169,0.045905,0.012991,0.065817,0.021952,0.044238,1
2,0.002775,0.059111,-0.015803,0.537961,0.010139,0.155091,0.006976,0.02074,0.024261,0.241526,1
2,-0.00056,0.063308,-0.015749,0.732638,0.015639,0.075552,0.032021,0.021366,0.00686,0.116006,1
2,-0.004465,0.081014,-0.015613,0.717908,0.035785,0.088827,0.007728,0.024051,0.013102,0.112598,1
2,0.010592,0.066603,-0.013882,0.521898,0.035,0.181617,0.004307,0.013357,0.027611,0.216211,1
2,0.033286,0.056955,-0.020515,0.374773,0.024132,0.130601,0.006498,0.019119,0.025955,0.418863,1
2,-0.00962,0.072385,-0.014278,0.705831,0.027121,0.075426,0.004978,0.030677,0.013802,0.141646,1
3,0.017529,0.077327,-0.022395,0.180065,0.014117,0.415459,0.006523,0.0802,0.032453,0.271183,1
3,0.015075,0.105278,-0.018407,0.129221,0.011477,0.105429,0.005456,0.007988,0.044601,0.695827,1
3,0.032722,0.138459,-0.011022,0.042554,0.002025,0.27847,0.002347,0.008627,0.074966,0.578915,2
3,0.008378,0.117454,-0.016752,0.222406,0.012074,0.204402,0.005123,0.016755,0.052726,0.486513,2
3,0.048955,0.13578,-0.045217,0.02833,0.023297,0.663913,0.005044,0.006311,0.061419,0.211685,2
3,0.025549,0.073482,-0.024291,0.019351,0.012592,0.32118,0.003139,0.003996,0.031806,0.157282,2
3,0.006093,0.114752,-0.024403,0.12035,0.015686,0.269263,0.012157,0.040759,0.036925,0.498773,2
3,0.025471,0.100616,-0.04257,0.055244,0.006424,0.244364,0.004903,0.00438,0.056741,0.619829,2
3,0.000311,0.083079,-0.031121,0.2837,0.021624,0.35461,0.017061,0.024174,0.065181,0.246984,2
3,0.000978,0.049912,-0.016892,0.153659,0.010057,0.183976,0.007789,0.015086,0.030783,0.182866,2
3,0.000465,0.09629,-0.032894,0.072396,0.004306,0.297359,0.003473,0.005336,0.063523,0.553607,2
3,0.007242,0.104061,-0.027979,0.072782,0.006241,0.372849,0.003486,0.006355,0.069464,0.469088,2
4,0.109249,-0.00378,-0.038504,0.536214,0.221623,0.049729,0.079039,0.024637,0.050529,0.038229,3
4,0.013232,-0.013431,-0.008626,0.018494,0.894703,0.019439,0.03425,0.023516,0.020324,0.00356,3
4,0.010447,-0.000401,-0.012494,0.176262,0.217776,0.013952,0.013311,0.007203,0.00817,0.006562,3
4,0.055241,0.008642,-0.03375,0.723432,0.112928,0.046115,0.016363,0.013699,0.058817,0.028606,3
4,0.046095,0.025333,-0.038592,0.659146,0.20326,0.033716,0.017962,0.027729,0.035159,0.02348,3
4,0.03051,0.038849,-0.036911,0.824028,0.056058,0.046809,0.016996,0.016788,0.013682,0.025582,3
4,0.064139,0.07694,-0.007623,0.483729,0.203197,0.092156,0.016445,0.03261,0.08054,0.104327,3
4,0.036144,0.035889,-0.00636,0.333667,0.093644,0.048752,0.009894,0.014967,0.036205,0.0524,3
4,0.048376,0.027619,-0.027085,0.826601,0.045804,0.036836,0.028493,0.01058,0.011381,0.03896,3
4,0.053105,0.018686,-0.031854,0.787486,0.079411,0.042181,0.027283,0.008862,0.012587,0.041256,3
4,0.041916,0.040408,-0.047027,0.800242,0.071369,0.03688,0.030687,0.011701,0.014353,0.033794,3
4,0.046138,0.039863,-0.022728,0.833881,0.041433,0.044205,0.009668,0.007859,0.026799,0.036512,3
5,-0.061012,-0.241249,-0.005332,0.619294,0.089238,0.09149,0.022784,0.012999,0.089892,0.074302,3
5,0.0083,-0.020122,-0.002728,0.247634,0.234184,0.098368,0.031634,0.195369,0.159858,0.047036,3
5,0.003702,-0.010973,-0.005806,0.493367,0.172004,0.056497,0.033128,0.039289,0.156812,0.066388,3
5,-0.013662,-0.016055,-0.013779,0.242057,0.020705,0.029548,0.00221,0.00193,0.019509,0.033111,3
5,0.053478,0.009173,-0.033419,0.398399,0.147972,0.077553,0.018247,0.013605,0.143196,0.201028,4
5,0.046895,0.011739,-0.041177,0.273258,0.147252,0.146039,0.007037,0.032304,0.196188,0.204445,4
5,0.011465,-0.028089,-0.010315,0.348807,0.203691,0.12805,0.027249,0.040436,0.1465,0.118869,5
5,0.009332,-0.02168,-0.006465,0.09652,0.051612,0.030449,0.009753,0.01144,0.035325,0.028678,4
5,0.039285,-0.063496,-0.051894,0.755148,0.029683,0.071859,0.027385,0.015752,0.013364,0.086809,4
1,-0.019453,0.028745,0.006576,0.625199,0.017605,0.055076,0.255109,0.007004,0.016612,0.025004,1
1,0.007354,0.036965,-0.012775,0.796801,0.008258,0.063952,0.089838,0.003875,0.003503,0.033773,1
1,0.061225,0.028267,-0.022121,0.718066,0.046197,0.083763,0.096967,0.004764,0.016846,0.033825,1
1,0.077852,0.036753,-0.021221,0.631242,0.043016,0.056006,0.216834,0.004135,0.028769,0.020254,1
1,0.067703,0.02386,-0.024722,0.686232,0.037752,0.071047,0.15248,0.00432,0.007687,0.040731,1
1,0.054031,0.032164,-0.01989,0.712371,0.046034,0.093078,0.088221,0.006212,0.023286,0.031213,1
1,0.05191,0.017883,-0.020573,0.744223,0.045154,0.081142,0.085921,0.004423,0.014161,0.025392,1
1,0.057095,-0.021445,-0.017952,0.602526,0.100081,0.07937,0.105782,0.006357,0.089628,0.016685,1
1,0.035446,0.035067,-0.017277,0.557412,0.079044,0.024227,0.312011,0.006871,0.009508,0.011342,1
1,0.040069,0.022968,-0.027973,0.49965,0.073589,0.130092,0.080284,0.006585,0.200752,0.009464,1
2,0.060499,0.051192,-0.005298,0.690565,0.006308,0.129414,0.09611,0.00278,0.005266,0.069557,1
2,0.07228,0.077958,-0.012225,0.651503,0.006565,0.153803,0.06747,0.003294,0.02431,0.094257,1
2,0.086117,0.077762,-0.015945,0.569242,0.015387,0.146531,0.074628,0.003565,0.019524,0.167088,1
2,0.11554,0.072591,-0.023174,0.565847,0.013979,0.165918,0.050824,0.001888,0.026668,0.171453,1
2,0.120323,0.036262,-0.056307,0.474961,0.077215,0.135346,0.089824,0.027569,0.115677,0.079408,2
2,0.023799,0.020436,0.000741,0.208151,0.003737,0.031858,0.062949,0.001223,0.002763,0.0201,1
2,0.098814,0.062925,-0.009523,0.654458,0.021067,0.136963,0.060958,0.004524,0.042951,0.080177,1
2,0.089012,0.060744,-0.004231,0.648357,0.010632,0.114018,0.140663,0.002132,0.014375,0.07094,1
2,0.084529,0.069787,-0.004658,0.638458,0.007328,0.115143,0.09603,0.002495,0.008908,0.132739,1
2,0.093782,0.066259,-0.007322,0.604626,0.007215,0.152573,0.079182,0.003806,0.015949,0.137766,1
3,0.056765,0.054129,0.034027,0.776184,0.010706,0.086818,0.084459,0.003626,0.009971,0.028236,3
3,0.062951,0.062003,0.04339,0.737259,0.011115,0.079696,0.139995,0.004561,0.007718,0.019656,2
3,0.070606,0.059984,0.032231,0.749613,0.019335,0.085051,0.115808,0.004082,0.009898,0.01774,2
3,0.066249,0.050633,0.042181,0.767291,0.017173,0.077671,0.103402,0.004453,0.007687,0.022212,1
3,0.085003,0.034957,0.011874,0.685227,0.023515,0.099177,0.163523,0.005863,0.008116,0.014413,2
4,0.044959,0.064916,0.025678,0.317897,0.006507,0.23712,0.396598,0.010552,0.00788,0.023445,3
4,0.085221,0.085136,0.00494,0.17918,0.007399,0.190549,0.581111,0.008229,0.008946,0.024586,3
5,0.03857,0.021315,0.019382,0.810892,0.015937,0.065073,0.012837,0.003263,0.022639,0.067522,4
5,0.028524,0.056615,0.010962,0.819412,0.014846,0.05375,0.01922,0.003456,0.021158,0.066505,4
1,0.02551,0.071911,-0.031107,0.833399,0.014783,0.044747,0.029596,0.008547,0.020825,0.048195,1
1,0.042307,0.113732,-0.024344,0.804171,0.00983,0.068772,0.060806,0.007061,0.00423,0.045131,1
1,0.033989,0.131267,-0.04033,0.76705,0.007312,0.071766,0.102739,0.005781,0.003322,0.04203,1
1,0.030127,0.134879,-0.042461,0.8151,0.008267,0.071984,0.054398,0.00704,0.003805,0.039406,1
1,0.043601,0.141521,-0.041131,0.78767,0.008373,0.0762,0.076376,0.009446,0.002932,0.039003,1
1,0.031011,0.143989,-0.035482,0.460792,0.060436,0.045829,0.120078,0.289991,0.007893,0.01498,1
1,0.035293,0.132655,-0.035625,0.544787,0.137574,0.06483,0.122829,0.094906,0.013095,0.021979,1
1,0.05236,0.156376,-0.053738,0.799097,0.011707,0.062306,0.078387,0.013128,0.003207,0.032168,1
1,0.056493,0.170054,-0.043138,0.744168,0.009059,0.070013,0.072277,0.009438,0.004037,0.091008,1
1,0.055079,0.148956,-0.04364,0.762633,0.009698,0.085426,0.060599,0.023474,0.003733,0.048251,1
2,0.051328,0.169658,-0.060764,0.525555,0.009645,0.047189,0.383294,0.00429,0.003991,0.023688,2
2,0.053935,0.169197,-0.066089,0.631278,0.010784,0.053018,0.268617,0.003539,0.005915,0.027053,2
2,0.058642,0.15131,-0.068666,0.608559,0.011785,0.045401,0.306023,0.003109,0.004663,0.02046,1
2,0.053362,0.169454,-0.071661,0.612303,0.010154,0.048918,0.293388,0.003442,0.005667,0.026128,1
2,0.055755,0.171153,-0.064779,0.574662,0.010996,0.046001,0.338713,0.00267,0.006008,0.020951,1
2,0.046195,0.169863,-0.061425,0.562935,0.011017,0.045339,0.349483,0.003297,0.006039,0.02189,1
2,0.033165,0.149775,-0.072632,0.612349,0.013431,0.111834,0.179124,0.007876,0.039805,0.035581,1
2,0.04572,0.169872,-0.071438,0.597413,0.013135,0.042904,0.311408,0.003836,0.007417,0.023886,1
2,0.03114,0.178388,-0.067127,0.678809,0.009328,0.108367,0.111054,0.005503,0.035684,0.051255,1
2,0.048535,0.198879,-0.064282,0.528885,0.008541,0.050198,0.355602,0.009512,0.009992,0.035529,1
3,-0.016529,0.108498,-0.035741,0.442843,0.029896,0.163166,0.222443,0.024804,0.071525,0.045323,1
3,0,0,0,0.442843,0.029896,0.163166,0.222443,0.024804,0.071525,0.045323,1
3,0.097991,0.143892,-0.072115,0.340216,0.010843,0.062846,0.576177,0.001734,0.002586,0.005599,1
3,0.018031,0.111812,-0.043777,0.651093,0.007253,0.203516,0.078283,0.002397,0.041959,0.015499,1
3,0.06208,0.136397,-0.039185,0.611325,0.014048,0.152018,0.199624,0.002491,0.012825,0.013774,1
3,0.032878,0.121689,-0.05419,0.475621,0.021567,0.145867,0.322624,0.007255,0.015574,0.011492,1
3,0.081657,0.141795,-0.032711,0.455678,0.021179,0.161488,0.334577,0.007286,0.007117,0.012045,1
3,0.051267,0.110874,-0.050146,0.603248,0.010548,0.163767,0.188303,0.003449,0.021554,0.00913,1
3,0.085335,0.149224,-0.054257,0.285371,0.017477,0.113427,0.555214,0.007192,0.013089,0.008229,1
3,0.066282,0.160802,-0.050937,0.385721,0.012017,0.128066,0.4549,0.003499,0.007088,0.008708,2
3,0.012919,0.173075,-0.04532,0.484086,0.012313,0.086074,0.401635,0.001748,0.006867,0.007278,1
4,0.053871,0.192832,-0.015558,0.37737,0.009031,0.02029,0.576668,0.01089,0.00142,0.00433,2
4,0.049378,0.19006,-0.038307,0.653048,0.005567,0.062876,0.247573,0.006886,0.001923,0.022127,2
4,0.102786,0.207208,-0.034016,0.076191,0.00171,0.018235,0.878619,0.020214,0.000803,0.004227,3
5,0.119707,0.076811,-0.044023,0.121798,0.04125,0.053203,0.374493,0.129965,0.263035,0.016256,4
5,0.049983,0.056536,-0.018135,0.050273,0.02411,0.05392,0.523843,0.211227,0.131393,0.014943,4
5,0.027246,0.019287,-0.004116,0.206282,0.040982,0.118438,0.387968,0.143714,0.099366,0.019025,3
5,0.006272,0.01777,-0.004652,0.129105,0.012688,0.035891,0.711396,0.095764,0.023792,0.015549,3
5,0.019311,0.056705,-0.004849,0.021952,0.044837,0.721127,0.059248,0.091874,0.059221,0.021437,3
5,0.013338,0.015201,-0.003005,0.000742,0.000477,0.002017,0.066776,0.024363,0.002517,0.000185,4
5,0.092296,0.159619,-0.047894,0.013932,0.003645,0.003593,0.739489,0.217397,0.020183,0.00176,4
5,0.115037,0.143605,-0.056199,0.024007,0.151382,0.112079,0.404531,0.213373,0.070676,0.023952,5
