@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
3,0.054545,-0.040085,-0.007978,0.7035,0.032511,0.075113,0.073203,0.012881,0.001391,0.101401,2
3,0.061369,-0.054549,-0.001734,0.707133,0.038558,0.079349,0.101855,0.010486,0.001766,0.060853,2
3,0.071388,-0.040956,-0.018909,0.757116,0.022914,0.074382,0.054887,0.018473,0.001796,0.070432,2
3,0.078988,-0.033054,-0.010638,0.669776,0.04482,0.079493,0.071625,0.017936,0.002042,0.114308,2
3,0.058893,-0.016028,-0.000025,0.7577,0.076308,0.042545,0.037053,0.038274,0.00294,0.045179,2
3,0.082891,-0.006632,-0.011806,0.552826,0.020898,0.115508,0.023842,0.014573,0.009721,0.261623,2
3,0.066976,-0.018764,-0.00833,0.676327,0.031252,0.111324,0.018,0.012941,0.003445,0.144905,2
4,0.047578,0.045086,0.001888,0.509275,0.142454,0.026653,0.094837,0.166349,0.006936,0.053496,3
4,0.024107,-0.029636,0.000622,0.513617,0.036429,0.060781,0.178747,0.062717,0.005537,0.142172,4
4,0.023253,-0.032598,0.010538,0.475969,0.106998,0.032104,0.1042,0.205626,0.007372,0.067731,3
4,0.034046,-0.033209,0.007357,0.420359,0.075237,0.025867,0.126327,0.283988,0.005487,0.062734,4
4,0.02212,-0.026229,0.005056,0.569585,0.100494,0.040912,0.098031,0.123414,0.012621,0.054942,3
5,0.051189,0.014281,-0.014904,0.343841,0.027627,0.1166,0.036823,0.16078,0.016797,0.297532,4
5,0.049101,0.012144,-0.0271,0.343218,0.032808,0.158487,0.031034,0.122556,0.034693,0.273642,5
5,0.047694,0.006534,-0.023284,0.216106,0.031542,0.27517,0.022563,0.110029,0.055455,0.285518,5
5,0.092759,0.0434,-0.022672,0.412118,0.041967,0.042886,0.1523,0.246857,0.00336,0.100512,4
5,0.095722,0.033531,-0.024655,0.500681,0.041191,0.049229,0.167765,0.162537,0.00354,0.075057,4
1,0.056616,0.14009,-0.024568,0.238492,0.006195,0.027554,0.717923,0.001915,0.001077,0.006844,1
1,0.072372,0.12779,-0.024921,0.329877,0.006202,0.030525,0.620282,0.002985,0.00128,0.008849,1
1,0.063584,0.129274,-0.026461,0.422491,0.008639,0.031878,0.51714,0.00299,0.00234,0.014523,1
1,0.055035,0.121326,-0.02597,0.399583,0.010864,0.02737,0.547401,0.003071,0.00226,0.009451,1
1,0.080771,0.122931,-0.033119,0.331681,0.01778,0.027245,0.610198,0.002466,0.002865,0.007764,1
1,0.065689,0.111849,-0.025741,0.359456,0.010937,0.026705,0.590109,0.002426,0.001468,0.008899,1
1,0.068176,0.127957,-0.023362,0.381245,0.009758,0.025367,0.568062,0.003867,0.002039,0.009661,1
1,0.062054,0.074407,-0.031659,0.433382,0.108208,0.028648,0.387451,0.009662,0.014966,0.014915,1
1,0.064757,0.076637,-0.034684,0.498123,0.044579,0.02837,0.402289,0.011484,0.003728,0.010631,1
1,0.056813,0.055906,-0.03522,0.547976,0.050347,0.024373,0.348095,0.01414,0.004522,0.009548,1
2,0.005686,0.135077,-0.021621,0.612935,0.025736,0.113373,0.144767,0.003889,0.051537,0.047764,1
2,0.036496,0.177141,-0.019979,0.484495,0.011434,0.132523,0.331569,0.004335,0.009228,0.028398,1
2,0.031396,0.172023,-0.012476,0.453482,0.011064,0.13056,0.361971,0.004624,0.009566,0.030758,1
2,0.029416,0.137879,-0.010276,0.621146,0.007891,0.118582,0.207447,0.003362,0.010064,0.034271,1
2,0.033375,0.13996,-0.011176,0.633616,0.008184,0.109659,0.216225,0.003319,0.009264,0.022584,1
2,0.029867,0.154529,-0.013613,0.604659,0.008449,0.114587,0.22806,0.003388,0.009475,0.034145,1
2,-0.011293,0.067755,-0.013645,0.463009,0.128384,0.062234,0.309077,0.003462,0.013791,0.020025,1
2,0.015939,0.062322,-0.015893,0.746353,0.01727,0.112293,0.068692,0.003256,0.010013,0.042125,1
2,0.009427,0.121065,-0.022194,0.480194,0.020159,0.114343,0.358189,0.003954,0.006847,0.016317,1
3,0.042492,0.193901,-0.003175,0.606754,0.005342,0.150472,0.145076,0.009534,0.008344,0.075547,3
3,-0.039196,0.057288,-0.00195,0.450248,0.035478,0.150162,0.231838,0.026966,0.060646,0.044661,3
3,-0.009354,0.048026,-0.002738,0.421104,0.030213,0.129729,0.305534,0.022719,0.053057,0.037912,2
3,0.037138,0.12776,-0.034397,0.375545,0.013134,0.021096,0.55697,0.00588,0.003201,0.025782,3
3,0.05395,0.135063,-0.039145,0.328138,0.009037,0.027604,0.610979,0.004875,0.002278,0.018022,2
3,0.037138,0.12776,-0.034397,0.375545,0.013134,0.021096,0.55697,0.00588,0.003201,0.025782,3
3,0.054588,0.117267,-0.036193,0.498058,0.011402,0.037428,0.423636,0.004794,0.003007,0.022597,3
3,0.046146,0.118319,-0.034792,0.458102,0.023689,0.031179,0.436777,0.008021,0.021284,0.021812,2
3,0.046249,0.138299,-0.034782,0.417248,0.033314,0.023854,0.438825,0.063527,0.004001,0.020325,2
4,-0.082434,0.132151,-0.160694,0.062616,0.408147,0.073711,0.037982,0.206335,0.197691,0.013519,5
4,-0.028844,0.082551,-0.071365,0.072773,0.383005,0.032081,0.023533,0.264409,0.219289,0.014169,4
4,-0.024317,0.034906,-0.042715,0.102836,0.371147,0.064462,0.085985,0.227405,0.136575,0.022214,5
4,-0.023627,0.037959,-0.033929,0.102536,0.148905,0.13504,0.107719,0.285366,0.195342,0.034197,4
4,-0.007742,0.025999,-0.029604,0.065535,0.243948,0.099723,0.067034,0.272507,0.239328,0.0207,4
4,0.000848,0.016256,-0.015448,0.056123,0.124609,0.171682,0.104346,0.439153,0.083601,0.03279,4
4,-0.009133,0.009386,-0.009234,0.118613,0.170968,0.193584,0.135186,0.282115,0.084524,0.023515,5
4,-0.000158,0.011844,-0.020124,0.054607,0.333286,0.113545,0.077285,0.271438,0.13318,0.026546,4
5,0.043853,0.009344,-0.024879,0.730947,0.035203,0.06673,0.015032,0.003175,0.106135,0.042778,5
5,-0.001043,-0.007205,-0.010007,0.534161,0.119353,0.136893,0.037785,0.04564,0.087692,0.0541,5
5,0.056761,0.018796,0.009872,0.256367,0.100418,0.387711,0.079705,0.041198,0.07532,0.072646,5
5,0.005031,0.009924,-0.002398,0.535167,0.12705,0.134953,0.033582,0.050541,0.081774,0.051007,5
5,0.006719,0.008263,0.001151,0.127682,0.002727,0.013451,0.000724,0.000704,0.003078,0.010359,5
5,0.081836,-0.008496,-0.041081,0.709137,0.081507,0.088214,0.002448,0.005294,0.062163,0.060055,5
5,0.031096,-0.000539,-0.010483,0.41214,0.19059,0.052981,0.14099,0.090118,0.084364,0.039782,5
5,0.019485,0.014479,-0.013228,0.370355,0.311614,0.108721,0.042397,0.019541,0.069635,0.089916,5
5,0.007307,-0.024946,-0.003266,0.497613,0.034918,0.202103,0.002461,0.003594,0.117897,0.152416,5
5,0.024142,-0.018578,-0.020267,0.41837,0.357924,0.058758,0.001647,0.005381,0.104784,0.065031,5
1,0.021764,0.024625,-0.003457,0.691896,0.006411,0.14951,0.0044,0.005313,0.002094,0.140376,1
1,0.017193,0.024883,-0.010362,0.710238,0.007399,0.167036,0.005605,0.006854,0.00196,0.100908,1
1,0.023588,0.041302,-0.013984,0.791584,0.008684,0.098583,0.009924,0.011833,0.00157,0.077822,1
1,0.0261,0.02967,-0.010846,0.707232,0.010064,0.14926,0.006426,0.004446,0.030082,0.0842,1
1,0.017836,-0.023452,-0.006809,0.743855,0.007962,0.117595,0.004002,0.007932,0.002697,0.115957,1
1,0.022511,-0.009572,-0.021046,0.828468,0.010688,0.069055,0.011648,0.005358,0.002446,0.072337,1
1,0.068139,0.023472,-0.001759,0.362481,0.465301,0.00736,0.047129,0.023414,0.004446,0.033053,1
1,0.005076,-0.028278,-0.012425,0.778365,0.023427,0.108985,0.010284,0.019187,0.009068,0.050683,1
1,0.00703,-0.011684,-0.005219,0.74579,0.006479,0.070198,0.079342,0.008064,0.006752,0.076336,1
2,-0.006232,0.020764,-0.011592,0.789311,0.029445,0.050631,0.015509,0.036289,0.003079,0.075737,1
2,-0.005352,0.019577,-0.01268,0.82037,0.027124,0.048671,0.022538,0.041665,0.00233,0.037302,1
2,-0.007745,0.029558,-0.011084,0.815109,0.028335,0.047773,0.017727,0.03378,0.002198,0.055078,1
2,-0.007364,0.026051,-0.013954,0.787587,0.027065,0.055718,0.01657,0.038097,0.00301,0.071953,1
2,-0.006007,0.029076,-0.015054,0.719196,0.027052,0.062685,0.015747,0.036523,0.004251,0.134547,1
2,-0.007628,0.03564,-0.014204,0.790687,0.026524,0.065602,0.014497,0.03728,0.003089,0.062321,1
2,-0.009832,0.032619,-0.013947,0.785543,0.026896,0.069472,0.015852,0.039717,0.003397,0.059124,1
2,0.004682,0.048419,-0.011654,0.738844,0.028341,0.05984,0.013873,0.033714,0.005426,0.113551,1
2,-0.001444,0.027694,-0.01342,0.724386,0.027782,0.075765,0.016283,0.041686,0.005003,0.109095,1
2,-0.009947,0.03331,-0.014136,0.786651,0.02928,0.059588,0.015911,0.044358,0.004721,0.059493,1
3,0.016853,0.078442,-0.019562,0.203392,0.00641,0.45101,0.004938,0.014938,0.011456,0.307857,1
3,0.042057,0.106524,-0.024674,0.04549,0.018712,0.176915,0.004069,0.009793,0.059404,0.685618,1
3,0.014718,0.125099,-0.019143,0.044141,0.022715,0.062903,0.002924,0.010241,0.023457,0.833619,1
3,-0.012855,0.085758,-0.021497,0.089252,0.113465,0.482947,0.004324,0.020476,0.132335,0.157201,3
3,-0.00457,0.056289,-0.009468,0.0563,0.05194,0.23039,0.006204,0.012436,0.054371,0.150679,2
3,0.012478,0.11989,-0.022834,0.093186,0.014964,0.178825,0.011729,0.012808,0.047881,0.640606,3
3,-0.002393,0.140941,-0.033298,0.145422,0.016617,0.277397,0.008479,0.041817,0.058685,0.451583,2
3,0.002195,0.109234,-0.032976,0.075022,0.004505,0.284204,0.004327,0.010891,0.049801,0.57125,2
3,-0.003728,0.131906,-0.015927,0.107274,0.006379,0.319595,0.006832,0.01998,0.038136,0.501804,3
3,-0.003385,0.115435,-0.019684,0.104349,0.00599,0.359683,0.005395,0.01317,0.056506,0.454907,3
3,-0.000379,0.124579,-0.015288,0.11681,0.008126,0.296968,0.006786,0.018238,0.039046,0.514026,3
4,0.04495,-0.013618,-0.015494,0.481783,0.282361,0.071296,0.064669,0.016677,0.046748,0.036466,3
4,0.03866,-0.006099,-0.026527,0.706183,0.102966,0.052866,0.022472,0.038355,0.037869,0.048298,4
4,0.008486,0.007326,-0.010967,0.121744,0.143485,0.007545,0.001685,0.001658,0.004231,0.005722,4
4,0.051563,0.006899,-0.042535,0.228099,0.639176,0.017616,0.007293,0.00826,0.076868,0.010303,4
4,0.047125,0.022528,-0.03582,0.467766,0.457129,0.021976,0.008202,0.007598,0.004384,0.022508,4
4,0.039234,0.021404,-0.026434,0.336053,0.575174,0.025387,0.003966,0.007773,0.003402,0.034585,3
4,0.009304,-0.003935,-0.037015,0.563971,0.272807,0.061178,0.015728,0.017675,0.030442,0.051475,4
4,0.015812,0.011878,-0.018771,0.180422,0.273347,0.009084,0.002179,0.003331,0.001756,0.006325,4
4,0.031348,0.027685,-0.034753,0.388478,0.542924,0.016884,0.005674,0.014014,0.003268,0.016206,4
4,0.041006,0.004966,-0.040916,0.412659,0.48963,0.036675,0.008655,0.005574,0.015973,0.019506,4
4,0.037695,0.025776,-0.044713,0.333467,0.604654,0.018612,0.003667,0.007109,0.005386,0.01303,4
4,-0.026317,0.005639,-0.012975,0.536104,0.304842,0.033177,0.052869,0.026715,0.026242,0.029985,4
4,0.02745,0.003508,-0.00494,0.551568,0.203209,0.108064,0.037812,0.012403,0.047305,0.052107,4
4,0.021015,0.006067,-0.007524,0.246822,0.059951,0.037621,0.01143,0.004374,0.01389,0.017257,4
5,0.008986,-0.118958,-0.019398,0.630633,0.1858,0.038293,0.115655,0.009369,0.004015,0.016236,4
5,0.008581,-0.028081,-0.005439,0.759149,0.024425,0.063508,0.023832,0.008231,0.008892,0.127347,4
5,0.00293,-0.01275,-0.004131,0.767405,0.03721,0.07792,0.021401,0.006224,0.013644,0.094657,5
5,0.00626,-0.017286,-0.010272,0.419348,0.229802,0.077437,0.070667,0.105676,0.075047,0.037938,5
5,0.00158,-0.011735,-0.01201,0.792248,0.053076,0.06325,0.017407,0.010665,0.014411,0.059749,5
5,0.001371,-0.002123,-0.007325,0.741484,0.048244,0.091591,0.020181,0.01458,0.017417,0.082806,5
5,-0.000789,-0.003458,-0.005567,0.399268,0.468842,0.020409,0.050937,0.008024,0.031596,0.037056,5
5,0.000113,0.000828,-0.005136,0.492882,0.302085,0.039628,0.040252,0.041563,0.046795,0.051737,5
5,-0.005879,-0.000843,0.000289,0.365173,0.191927,0.131659,0.01791,0.027672,0.147744,0.136039,5
5,-0.010427,-0.007648,0.000777,0.254558,0.116262,0.183262,0.047421,0.03972,0.319602,0.051012,5
5,-0.017481,-0.015386,0.000556,0.034995,0.012717,0.028887,0.005283,0.004398,0.079784,0.009761,5
5,0.036843,-0.003202,-0.025579,0.341438,0.286052,0.08997,0.043813,0.061351,0.098057,0.093984,5
5,0.021004,0.004453,-0.014519,0.179934,0.133159,0.07005,0.0272,0.026705,0.062282,0.108911,5
5,0.072431,-0.008089,-0.047056,0.242871,0.072362,0.229892,0.013209,0.028615,0.242846,0.172505,4
5,0.002327,0.001987,-0.001771,0.016537,0.007462,0.013391,0.00209,0.000662,0.010946,0.026304,5
5,0.015346,-0.079586,-0.022743,0.174286,0.439339,0.178725,0.052382,0.034099,0.092402,0.042497,5
5,0.012662,-0.044157,-0.019577,0.197323,0.194912,0.095562,0.02698,0.018784,0.049573,0.037888,5
1,-0.020419,0.014825,0.008727,0.709217,0.012856,0.055158,0.190865,0.005255,0.002413,0.024235,2
1,0.022482,0.038307,-0.0171,0.767971,0.008645,0.067217,0.100259,0.004353,0.005011,0.046544,1
1,0.075092,0.03466,-0.036842,0.72468,0.016468,0.093158,0.089054,0.002921,0.024651,0.049069,1
1,0.089661,0.026653,-0.022703,0.751052,0.011903,0.117168,0.057114,0.002294,0.014223,0.046245,1
1,0.078996,0.03391,-0.022891,0.791077,0.008451,0.08766,0.062249,0.002349,0.008562,0.039653,2
1,0.069735,0.03296,-0.02264,0.779351,0.008919,0.097513,0.044908,0.001899,0.021128,0.046492,1
1,0.036267,0.02348,-0.007559,0.502318,0.285042,0.068865,0.046834,0.061369,0.011858,0.023714,1
1,0.06478,-0.009437,-0.013085,0.68688,0.04165,0.121988,0.064936,0.015314,0.041535,0.027697,1
1,0.063987,0.03672,-0.021247,0.613961,0.133851,0.067434,0.128275,0.012853,0.014504,0.029786,1
1,0.070639,0.031804,-0.021923,0.793947,0.00873,0.106177,0.040899,0.002046,0.012345,0.035856,2
2,0.030824,0.064385,-0.01047,0.654604,0.007198,0.107521,0.058925,0.00321,0.009392,0.15915,2
2,0.062818,0.088416,-0.016605,0.665733,0.009247,0.120757,0.108038,0.003449,0.017866,0.074909,3
2,0.084302,0.079014,-0.009871,0.668541,0.00724,0.128257,0.085628,0.00248,0.012896,0.094958,3
2,0.111174,0.045003,-0.038907,0.507127,0.006182,0.260479,0.023026,0.002134,0.088549,0.112504,2
2,0.107545,0.036748,-0.076246,0.368764,0.224661,0.094567,0.04965,0.017914,0.207816,0.036627,3
2,0.027953,0.017864,-0.0014,0.186065,0.004346,0.053911,0.017769,0.006007,0.008405,0.02675,2
2,0.091491,0.061523,-0.0175,0.694611,0.009277,0.134062,0.037565,0.018837,0.022261,0.085584,2
2,0.083795,0.061673,-0.01262,0.608043,0.009675,0.183277,0.037312,0.020052,0.050736,0.093102,1
2,0.074286,0.059121,0.000557,0.60625,0.012281,0.114542,0.148825,0.00278,0.018052,0.09727,3
2,0.084424,0.053635,-0.002155,0.632651,0.010106,0.120148,0.129959,0.00293,0.017277,0.08693,1
3,0.036168,0.023736,0.022183,0.663526,0.052688,0.121651,0.044013,0.010539,0.021471,0.086112,3
3,0.020938,0.016826,0.014518,0.383685,0.024714,0.0602,0.037922,0.005258,0.010084,0.041589,3
3,0.036155,0.067155,0.072602,0.610522,0.006848,0.084296,0.252598,0.00458,0.005102,0.036054,3
3,0.084048,0.029698,0.037874,0.766233,0.015906,0.111405,0.082055,0.002736,0.011043,0.010622,3
3,0.18168,0.042332,0.028839,0.480882,0.141576,0.102663,0.138688,0.040838,0.067159,0.045435,4
3,0.047557,0.023453,0.009242,0.616219,0.079231,0.110815,0.077533,0.036158,0.050583,0.031978,4
3,0.095355,0.046274,0.029272,0.786443,0.015094,0.100737,0.029711,0.024638,0.021185,0.026666,2
3,0.084449,0.034332,0.011677,0.726007,0.050144,0.110448,0.052875,0.008246,0.021078,0.032222,3
3,0.046616,0.04583,0.017523,0.712902,0.108522,0.083164,0.040128,0.00508,0.038399,0.026547,4
3,0.039541,0.015512,0.014911,0.769461,0.013913,0.15974,0.018034,0.001517,0.016668,0.035373,4
3,-0.021521,0.001182,0.002625,0.565121,0.049162,0.120945,0.143136,0.028906,0.083872,0.028004,4
4,0.007962,0.008172,0.048468,0.483346,0.025698,0.297722,0.108292,0.005097,0.028063,0.051782,4
4,-0.002621,0.019808,0.01658,0.378241,0.016451,0.190148,0.376966,0.013693,0.020954,0.024381,4
4,0.012424,0.029299,0.013362,0.358467,0.015537,0.245587,0.316084,0.011016,0.019446,0.034281,3
4,0.057027,0.066543,0.014031,0.283277,0.007719,0.250926,0.39863,0.01116,0.018417,0.026673,3
5,0.035012,0.007369,0.027779,0.69608,0.04623,0.102304,0.010377,0.003106,0.051423,0.09048,4
5,0.029241,0.023397,0.017998,0.774115,0.028382,0.059351,0.030448,0.004065,0.015187,0.102152,4
5,0.016497,0.000498,0.012515,0.599192,0.044069,0.098278,0.007114,0.005273,0.020765,0.242204,4
5,0.015631,0.006042,0.009027,0.188653,0.00967,0.026247,0.00585,0.003423,0.004877,0.056338,4
5,0.034152,0.06598,0.016364,0.780585,0.020811,0.040355,0.056061,0.023375,0.009116,0.070834,4
1,0.028369,0.066965,-0.036905,0.732619,0.01268,0.123574,0.030662,0.008021,0.034092,0.058353,1
1,0.030905,0.087347,-0.036882,0.709361,0.010883,0.13709,0.038159,0.011433,0.034137,0.057114,1
1,0.037419,0.091961,-0.037184,0.696723,0.013572,0.118105,0.074045,0.00758,0.036526,0.051154,1
1,0.035123,0.096676,-0.045901,0.688657,0.011164,0.133669,0.054611,0.008767,0.037624,0.06316,1
1,0.044865,0.115662,-0.04973,0.6926,0.022042,0.095207,0.102221,0.008363,0.029649,0.048096,1
1,0.033091,0.099085,-0.045557,0.627779,0.022839,0.116504,0.116314,0.013571,0.039269,0.048554,1
1,0.052851,0.114253,-0.032799,0.325135,0.177794,0.104982,0.072843,0.220337,0.05174,0.044821,1
1,0.029814,0.111507,-0.045264,0.693038,0.011953,0.124024,0.066528,0.008758,0.036682,0.05672,1
1,0.038365,0.177668,-0.040249,0.776054,0.009897,0.05519,0.080982,0.009264,0.003966,0.064648,1
1,0.04691,0.195988,-0.061255,0.679822,0.006885,0.09232,0.158062,0.015546,0.003297,0.044068,1
2,0.030987,0.172979,-0.060388,0.608868,0.012279,0.036624,0.321406,0.003246,0.004467,0.013109,2
2,0.033352,0.166261,-0.063245,0.621296,0.01151,0.043832,0.295963,0.003885,0.004711,0.018803,2
2,0.047324,0.161631,-0.068661,0.555335,0.01003,0.04184,0.369841,0.003163,0.004155,0.015637,1
2,0.039984,0.175475,-0.06491,0.579876,0.010146,0.041401,0.343986,0.003898,0.004667,0.016026,1
2,0.035887,0.17972,-0.062649,0.588119,0.010612,0.044814,0.325191,0.003369,0.006355,0.02154,1
2,0.049887,0.172093,-0.062023,0.563498,0.018576,0.043854,0.335301,0.007938,0.005325,0.024135,1
2,0.037439,0.169046,-0.06559,0.588617,0.010358,0.078884,0.274744,0.004652,0.013967,0.028779,1
2,0.077176,0.201336,-0.076701,0.116293,0.466783,0.003321,0.099147,0.190703,0.119243,0.00451,1
2,0.067669,0.182758,-0.073402,0.372753,0.231261,0.059723,0.095392,0.108919,0.08913,0.028193,1
2,0.035579,0.194874,-0.075043,0.57283,0.013129,0.033469,0.353453,0.004006,0.006273,0.01684,1
3,0.071881,0.097979,-0.06795,0.543699,0.014091,0.208827,0.176018,0.006505,0.031432,0.019428,1
3,-0.024037,0.117477,-0.038572,0.742222,0.009221,0.158619,0.024377,0.001979,0.050592,0.012991,1
3,0.046472,0.122762,-0.042261,0.555047,0.009721,0.20279,0.189022,0.004429,0.021101,0.017891,1
3,0.082807,0.148227,-0.084502,0.431236,0.009494,0.114744,0.42921,0.002602,0.004118,0.008595,1
3,0.067898,0.137228,-0.039497,0.275261,0.013506,0.152784,0.534837,0.005184,0.00696,0.011468,1
3,0.044429,0.153748,-0.045672,0.322012,0.106618,0.049972,0.29024,0.057834,0.162706,0.010618,3
3,0.07236,0.145415,-0.055315,0.355161,0.009305,0.119457,0.498968,0.003233,0.004826,0.009048,1
3,0.07123,0.15401,-0.042625,0.337709,0.012285,0.140881,0.488457,0.003832,0.00688,0.009957,2
3,0.025293,-0.002453,-0.035384,0.235143,0.245986,0.14574,0.085408,0.029977,0.216774,0.040971,2
3,-0.104931,0.101563,-0.025317,0.079674,0.477185,0.106468,0.201497,0.046248,0.080863,0.012302,3
3,0.00354,0.063349,-0.008082,0.084625,0.168944,0.15885,0.207868,0.201764,0.1545,0.028255,4
3,0.001504,0.053603,-0.008189,0.094501,0.224489,0.117514,0.197062,0.117082,0.102134,0.018911,3
4,-0.004302,0.110109,0.012107,0.057975,0.142851,0.068582,0.111799,0.536305,0.062875,0.019612,3
4,0.016851,0.018084,-0.00256,0.018009,0.041104,0.105288,0.664932,0.142659,0.012187,0.029155,3
4,0.010616,0.024342,0.004968,0.038085,0.336568,0.156226,0.135811,0.254798,0.072451,0.032728,3
4,0.017302,0.063555,-0.015957,0.487132,0.130036,0.020843,0.192202,0.144832,0.022946,0.009613,3
4,0.019358,0.029391,-0.003969,0.052045,0.013871,0.071809,0.308175,0.548456,0.008149,0.005015,3
4,-0.005715,0.024344,-0.003997,0.011486,0.386432,0.194631,0.227,0.121242,0.032746,0.036058,3
4,0.020288,0.022783,0.009391,0.044931,0.020607,0.004386,0.853739,0.0764,0.002493,0.00214,4
4,0.006538,0.027624,0.003057,0.167978,0.006394,0.056482,0.727866,0.01364,0.016851,0.019376,3
4,0.010994,0.035078,0.001164,0.13293,0.087439,0.061707,0.49815,0.184931,0.020216,0.014864,3
4,0.022411,0.145288,-0.022573,0.251462,0.056825,0.07724,0.465651,0.0844,0.032337,0.037257,3
4,0.007836,0.06217,0.003624,0.148994,0.056477,0.218983,0.452473,0.063691,0.036671,0.029548,3
4,0.013593,0.061414,-0.005185,0.203384,0.050172,0.157718,0.459901,0.064402,0.030934,0.033832,3
4,0.09051,0.202346,-0.028771,0.155029,0.001894,0.040854,0.765216,0.01377,0.000187,0.014078,3
5,0.111715,0.096302,0.02038,0.064911,0.004506,0.02462,0.798084,0.069227,0.033358,0.005294,4
5,0.043748,0.055423,-0.005112,0.051385,0.00619,0.013736,0.747932,0.159568,0.030013,0.006102,5
5,0.047287,0.051441,-0.006071,0.017561,0.03277,0.166637,0.445171,0.151064,0.185338,0.017828,5
5,0.003301,0.002237,-0.000749,0.031293,0.229561,0.387012,0.131036,0.103871,0.095485,0.048489,5
5,0.012351,0.031826,-0.012899,0.215307,0.008106,0.049623,0.655592,0.064518,0.008957,0.014457,5
5,-0.008054,0.042011,-0.002798,0.071873,0.062675,0.307511,0.323135,0.168407,0.06408,0.021144,5
5,-0.008092,0.022364,-0.001616,0.046231,0.048758,0.073276,0.409113,0.301225,0.128841,0.015196,5
5,0.010031,0.023944,-0.008187,0.035647,0.006147,0.033777,0.677457,0.223423,0.020892,0.020599,5
5,0.014356,0.025368,-0.008264,0.058163,0.03168,0.092474,0.592399,0.154375,0.05732,0.01359,4
5,0.085145,0.167445,-0.059051,0.029843,0.00704,0.00845,0.682917,0.232163,0.035319,0.004267,4
5,0.002033,0.038071,-0.00057,0.191,0.092032,0.185294,0.242418,0.14873,0.127431,0.043941,3
5,0.022011,0.048369,-0.005421,0.148186,0.149959,0.187844,0.189861,0.154091,0.120411,0.043638,4
