@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
2,0.021183,-0.066205,0.005184,0.715178,0.077695,0.043226,0.119004,0.023101,0.003509,0.018093,2
2,0.018057,-0.075275,0.006809,0.687645,0.064113,0.037745,0.166245,0.026385,0.002611,0.015118,1
2,0.029899,-0.066216,0.000535,0.634789,0.087787,0.039306,0.195925,0.024479,0.002865,0.014656,1
2,0.026655,-0.085451,-0.001838,0.566705,0.062987,0.04137,0.293586,0.01848,0.002252,0.014484,1
2,0.023608,-0.075004,0.004478,0.621165,0.085769,0.038891,0.179451,0.017118,0.002807,0.041401,1
3,0.04348,-0.028417,-0.000895,0.751346,0.030097,0.055847,0.075869,0.026874,0.00214,0.057828,3
3,0.056009,-0.046036,-0.004248,0.722485,0.031478,0.059944,0.093684,0.030135,0.001491,0.060784,2
3,0.066768,-0.036069,-0.014665,0.659272,0.027979,0.09244,0.067278,0.012751,0.001594,0.138686,3
3,0.047926,-0.032573,-0.004029,0.703683,0.03534,0.079642,0.079616,0.014449,0.001559,0.08571,3
3,0.058183,-0.034558,-0.001073,0.669368,0.038421,0.088028,0.054506,0.009066,0.001807,0.138803,3
3,0.066316,-0.037251,-0.009094,0.633476,0.019072,0.109361,0.047321,0.006512,0.001815,0.182443,3
3,0.059575,-0.050513,-0.016814,0.752408,0.035576,0.072877,0.070736,0.016731,0.0018,0.049873,2
3,0.042784,-0.008638,0.004297,0.75569,0.040602,0.061517,0.062403,0.008778,0.004315,0.067826,3
3,0.063819,-0.006512,0.009196,0.586968,0.025117,0.095918,0.051523,0.017881,0.001152,0.212235,2
3,0.087408,-0.004244,0.005566,0.70279,0.020694,0.093418,0.016116,0.011365,0.003798,0.151819,2
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.043674,0.041488,0.011951,0.514854,0.135546,0.017926,0.148719,0.144633,0.007275,0.031046,4
4,0.037683,-0.017059,0.002918,0.628314,0.081432,0.03985,0.144644,0.056393,0.00618,0.043187,4
4,0.029575,-0.016213,-0.002804,0.464441,0.048195,0.028601,0.142445,0.247022,0.005568,0.063727,4
4,0.029115,-0.027754,0.010058,0.489851,0.097313,0.035885,0.098375,0.159822,0.00663,0.112124,4
4,0.033221,-0.032059,0.00763,0.453763,0.105127,0.031943,0.122025,0.192553,0.00732,0.087269,5
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.032705,0.014698,-0.002637,0.271027,0.17575,0.223342,0.086963,0.07395,0.054993,0.113541,4
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.05228,0.002048,-0.016853,0.312672,0.060617,0.080307,0.151419,0.202331,0.021596,0.169789,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.030031,0.016167,-0.033021,0.277282,0.033295,0.231122,0.021808,0.157906,0.040516,0.238071,5
5,0.045004,0.011662,-0.023084,0.224248,0.052452,0.284147,0.017689,0.107905,0.053374,0.253668,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.118889,0.044332,-0.020912,0.412732,0.046468,0.046187,0.224922,0.151801,0.005637,0.087377,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.083021,0.041391,-0.016071,0.454045,0.045504,0.047946,0.165446,0.139116,0.03068,0.089711,5
1,0.058895,0.149174,-0.024866,0.207945,0.004721,0.029188,0.736321,0.002218,0.015803,0.006282,1
1,0.076825,0.12699,-0.021829,0.381344,0.007999,0.033969,0.541286,0.005114,0.002033,0.024887,1
1,0.066001,0.135086,-0.027589,0.396285,0.008343,0.031877,0.546775,0.002469,0.001679,0.012573,1
1,0.066423,0.131224,-0.028647,0.363417,0.009789,0.028977,0.583629,0.002194,0.001898,0.010095,1
1,0.070997,0.139535,-0.026015,0.413597,0.010912,0.030227,0.52462,0.002178,0.002922,0.015543,1
1,0.06837,0.121581,-0.026785,0.359117,0.009181,0.035945,0.569286,0.001649,0.011548,0.00783,1
1,0.071922,0.129141,-0.025642,0.301898,0.008277,0.027167,0.650307,0.00243,0.001576,0.008346,1
1,0.065745,0.112557,-0.032699,0.363732,0.012032,0.023242,0.587174,0.004652,0.001571,0.007596,1
1,0.072579,0.114804,-0.02952,0.32072,0.007685,0.032459,0.623779,0.002615,0.001679,0.011062,1
1,0.063026,0.094007,-0.02825,0.398125,0.012169,0.025517,0.55218,0.002406,0.001829,0.007774,1
2,0.052407,0.194559,-0.020092,0.552954,0.011037,0.137258,0.262354,0.003701,0.005104,0.027592,1
2,0.040085,0.18419,-0.029641,0.569389,0.010899,0.097785,0.261525,0.017246,0.003181,0.03529,1
2,0.055391,0.176346,-0.022683,0.396515,0.011395,0.122189,0.402983,0.009335,0.004042,0.054476,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.006902,0.078823,-0.018789,0.703296,0.013374,0.109824,0.075859,0.009509,0.049702,0.039278,1
2,0.005325,0.058038,-0.009779,0.838385,0.010534,0.062282,0.044567,0.01479,0.004301,0.022115,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.013453,0.109295,-0.031564,0.750819,0.014521,0.080057,0.097369,0.002217,0.021021,0.034942,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.014141,0.081678,-0.020838,0.765549,0.010745,0.071287,0.117347,0.00204,0.004251,0.030168,1
2,0.044947,0.113531,-0.024053,0.41077,0.007926,0.059435,0.504833,0.001924,0.001407,0.013705,1
2,0.047841,0.117984,-0.024032,0.490559,0.015817,0.078169,0.377633,0.002562,0.009344,0.025916,1
3,?,?,?,?,?,?,?,?,?,?,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.04821,0.198859,-0.006136,0.640057,0.004446,0.119625,0.181459,0.004415,0.005515,0.044482,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.018135,-0.003832,0.004168,0.500376,0.066881,0.15605,0.105219,0.046413,0.028886,0.096157,3
3,0.044295,0.177026,-0.023848,0.351933,0.03204,0.010934,0.567366,0.021917,0.003476,0.012333,3
3,0.024629,0.099566,-0.007671,0.307792,0.028111,0.01177,0.611882,0.020694,0.005456,0.011812,3
3,0.055172,0.157233,-0.020215,0.171373,0.01126,0.049393,0.721768,0.011045,0.010387,0.025966,3
3,0.05158,0.203788,-0.028548,0.31271,0.004348,0.013263,0.651923,0.008221,0.001244,0.008292,3
3,0.109587,0.106543,-0.020938,0.541908,0.038396,0.055593,0.273773,0.046023,0.028286,0.024792,3
3,0.057111,0.061098,-0.013063,0.529106,0.035916,0.055337,0.286154,0.044127,0.025573,0.023651,2
3,0.041764,0.095308,-0.025505,0.720384,0.016501,0.058279,0.15339,0.007079,0.028769,0.027192,3
3,-0.016075,0.043404,-0.005596,0.593483,0.095802,0.039742,0.173366,0.021371,0.042756,0.048357,3
3,0.004687,0.042602,-0.005928,0.229327,0.276517,0.051125,0.144494,0.290288,0.016644,0.010399,3
3,0.005995,0.036587,-0.004426,0.48758,0.137112,0.050403,0.149665,0.121257,0.026921,0.025393,3
3,0.084942,0.10024,-0.050044,0.692948,0.009365,0.063031,0.20597,0.003589,0.003571,0.021526,3
3,0.081503,0.188468,-0.041568,0.333561,0.028089,0.024674,0.589589,0.010115,0.002494,0.011478,2
3,0.078238,0.141983,-0.03975,0.380825,0.029706,0.048802,0.503432,0.014411,0.008676,0.013151,2
4,0.038704,0.138266,-0.113094,0.068037,0.124859,0.147811,0.117337,0.442399,0.068637,0.030919,4
4,-0.026688,0.063911,-0.079467,0.085761,0.474239,0.118499,0.042235,0.104898,0.173526,0.012608,5
5,0.017893,0.001843,0.000698,0.491741,0.070439,0.152557,0.110059,0.049591,0.031669,0.093924,5
5,0.008961,0.000929,0.000345,0.491844,0.070485,0.152505,0.110031,0.049576,0.031663,0.093878,5
5,0.017949,0.001912,0.000661,0.492428,0.070379,0.152399,0.109861,0.049488,0.031645,0.093779,5
5,0.000019,0.000002,-0.000003,0.128653,0.12347,0.165677,0.112153,0.078639,0.347011,0.061347,5
5,0.000064,0.000036,-0.000028,0.600167,0.04768,0.098118,0.061737,0.021515,0.124471,0.048698,5
5,0.000013,-0.000002,-0.000005,0.724501,0.02283,0.128615,0.00408,0.003735,0.050399,0.076977,5
5,0.000066,0.000002,-0.000011,0.526252,0.156713,0.169908,0.020756,0.014253,0.050284,0.064551,5
5,0.000094,0.000011,-0.000027,0.580012,0.128547,0.139343,0.017928,0.015136,0.054424,0.066131,5
5,0.000096,-0.000011,-0.000031,0.580635,0.118932,0.143451,0.018522,0.01633,0.054375,0.069049,5
5,0.000006,0.000003,-0.000002,0.000067,0.000002,0.000009,0,0.000002,0.000001,0.000007,5
5,0.043492,-0.072246,-0.017746,0.570011,0.136645,0.129686,0.004561,0.007012,0.088941,0.076673,5
1,0.023993,0.029631,-0.014027,0.769534,0.00772,0.12208,0.008596,0.006048,0.002204,0.083819,1
1,0.023444,0.026582,-0.010343,0.6776,0.005515,0.181579,0.003701,0.004894,0.002019,0.124692,1
1,0.024643,0.030714,-0.011009,0.777592,0.007506,0.099091,0.00676,0.005556,0.001926,0.101569,1
1,0.013107,0.030144,-0.013778,0.751318,0.009662,0.138872,0.005894,0.003911,0.001868,0.088475,1
1,0.019529,-0.027,-0.015234,0.753965,0.009017,0.116863,0.003833,0.007261,0.002545,0.106516,1
1,0.023336,-0.01572,-0.015915,0.843836,0.007499,0.073194,0.015879,0.00408,0.001743,0.053769,1
1,0.014867,0.012606,-0.003364,0.844541,0.01424,0.057069,0.011573,0.007073,0.002191,0.063313,1
1,0.007777,-0.027039,-0.012657,0.845871,0.023654,0.056692,0.028768,0.00451,0.003713,0.036792,1
1,0.018079,-0.054126,-0.011102,0.587144,0.047741,0.200712,0.003886,0.018362,0.036052,0.106104,1
1,0.001801,-0.024629,-0.035575,0.855097,0.045578,0.034235,0.027452,0.011847,0.005672,0.020119,1
2,0.003129,0.024976,0.001122,0.736642,0.02823,0.057795,0.039789,0.027158,0.006169,0.097683,1
2,0.007989,0.023287,-0.009077,0.822207,0.024925,0.052837,0.023433,0.041396,0.002171,0.03303,1
2,-0.000087,0.033495,-0.021631,0.824984,0.019734,0.051487,0.020798,0.040396,0.00198,0.04062,1
2,0.009434,0.032817,-0.011887,0.693031,0.022761,0.096915,0.016561,0.025958,0.034269,0.105405,1
2,0.014314,0.066929,-0.013072,0.61029,0.032451,0.107188,0.014081,0.061981,0.010072,0.163938,1
2,0.001529,0.013928,-0.003481,0.151848,0.004759,0.027673,0.00252,0.005777,0.002472,0.050228,1
2,-0.004369,0.047101,-0.011918,0.77237,0.022759,0.087662,0.009174,0.020695,0.006088,0.080729,1
2,-0.000881,0.054809,-0.016028,0.755426,0.021988,0.117282,0.012125,0.02432,0.004952,0.063142,1
2,0.001464,0.046388,-0.01351,0.661664,0.023778,0.074534,0.044972,0.021758,0.009669,0.160731,1
2,0.016257,0.048481,-0.009967,0.574249,0.019969,0.125612,0.029648,0.022704,0.011771,0.214238,1
2,-0.01409,0.078831,-0.019857,0.466938,0.069424,0.037837,0.066365,0.254904,0.017517,0.095561,1
2,-0.006852,0.043598,-0.011729,0.275891,0.03414,0.025555,0.029858,0.116824,0.010123,0.077597,1
3,0.029272,0.111931,-0.017955,0.045764,0.075263,0.213959,0.044445,0.549142,0.022401,0.049027,1
3,0.036302,0.088173,-0.04556,0.104446,0.020403,0.586698,0.005837,0.042827,0.138164,0.101625,3
3,0.010987,0.034971,-0.00668,0.078818,0.018536,0.415118,0.020804,0.1441,0.09068,0.248075,3
3,0.009702,0.033019,-0.005656,0.02495,0.004949,0.127548,0.005357,0.034951,0.030303,0.099189,2
3,0.015225,0.110491,-0.032191,0.095778,0.089372,0.274924,0.008134,0.009034,0.185682,0.354298,3
3,-0.002631,0.053099,-0.004943,0.167331,0.036596,0.533014,0.022806,0.046471,0.071992,0.142134,3
3,0.020005,0.02915,-0.003407,0.056433,0.066283,0.499419,0.009658,0.025925,0.176179,0.18068,3
3,0.013927,0.026628,-0.004963,0.014595,0.017307,0.167934,0.002395,0.006845,0.048246,0.073451,3
3,0.025298,0.092815,-0.017868,0.21421,0.152554,0.222439,0.098165,0.145535,0.071252,0.112755,3
3,0.008395,0.066353,-0.010084,0.026848,0.003466,0.221778,0.002475,0.004476,0.025613,0.226956,3
3,0.016803,0.094314,-0.013004,0.031093,0.012291,0.429419,0.004376,0.00713,0.070102,0.443351,2
3,0.015018,0.09703,-0.016758,0.064841,0.004812,0.429516,0.002326,0.008388,0.043195,0.445909,2
3,0.021355,0.083762,-0.027627,0.053645,0.003001,0.414329,0.001567,0.003486,0.053273,0.472326,2
3,0.015035,0.087399,-0.014314,0.121623,0.004258,0.414952,0.002511,0.005434,0.03882,0.414116,2
3,0.014917,0.086966,-0.015394,0.072754,0.005287,0.396876,0.003086,0.007219,0.054366,0.457343,2
3,0.022389,0.091836,-0.010739,0.084577,0.018855,0.413666,0.008362,0.009687,0.054008,0.402994,2
4,0.005451,0.010956,-0.032491,0.854649,0.035305,0.041767,0.017271,0.004548,0.014986,0.031474,4
4,0.066215,-0.019606,-0.039308,0.631592,0.120184,0.048722,0.006095,0.009327,0.156495,0.027585,4
4,0.040535,0.066786,-0.032472,0.820406,0.048836,0.049977,0.009834,0.012174,0.008268,0.050504,3
4,0.021427,0.026503,-0.008284,0.795178,0.016057,0.077071,0.005402,0.006547,0.009551,0.090193,3
4,0.01556,0.007197,-0.03674,0.848847,0.018637,0.060641,0.006728,0.005402,0.006558,0.053188,3
4,0.020304,0.036678,-0.02281,0.729728,0.061873,0.028396,0.013799,0.017637,0.101951,0.033887,3
4,0.060043,0.018833,-0.027648,0.69917,0.064075,0.04969,0.007372,0.003302,0.011209,0.162457,3
4,0.038953,0.023255,-0.040814,0.774279,0.034189,0.103174,0.011092,0.009113,0.036259,0.031894,4
4,0.012811,0.007208,-0.026104,0.662533,0.126659,0.062481,0.024248,0.010607,0.08863,0.039335,4
4,0.012721,0.007572,-0.02325,0.271151,0.042609,0.02934,0.008929,0.004299,0.026298,0.017032,4
4,0.042442,0.027314,-0.054079,0.736786,0.077195,0.067296,0.011257,0.013426,0.039383,0.050859,4
4,0.040783,0.020697,-0.029611,0.634308,0.171692,0.067031,0.029563,0.016451,0.041365,0.040189,4
5,0.018691,0.003227,-0.001012,0.495543,0.072512,0.151023,0.104059,0.047815,0.032397,0.096627,3
5,0,-0.000001,-0.000002,0.495547,0.072511,0.151021,0.104056,0.047814,0.032397,0.096628,5
5,0.039848,-0.013305,-0.021046,0.338708,0.267086,0.042987,0.083582,0.007519,0.160923,0.099196,4
5,0.036468,-0.022879,-0.029895,0.439829,0.329285,0.021991,0.034257,0.009161,0.087736,0.078431,4
5,0.047506,-0.054254,-0.055177,0.47387,0.402949,0.015044,0.048989,0.030565,0.01305,0.028867,5
5,0.003172,-0.01729,-0.007661,0.078337,0.081118,0.007867,0.012113,0.00383,0.025508,0.009023,5
5,0.036782,-0.062218,-0.042394,0.497742,0.186349,0.101106,0.029392,0.029678,0.070798,0.086008,5
5,0.018455,-0.032714,-0.021451,0.483927,0.188909,0.103455,0.02927,0.031937,0.078501,0.084977,5
1,-0.002264,0.013738,0.009279,0.714632,0.010845,0.050386,0.171644,0.007712,0.001774,0.037168,1
1,-0.015208,0.025696,0.001825,0.766271,0.008383,0.063506,0.129518,0.00438,0.003007,0.024935,1
1,0.00135,-0.001336,-0.019633,0.567667,0.079166,0.085856,0.155474,0.034858,0.037642,0.039337,1
1,0.002734,0.001153,-0.010633,0.579225,0.071685,0.084813,0.154469,0.0326,0.035504,0.041737,1
1,0.042977,0.03176,-0.000062,0.846324,0.008835,0.071208,0.045065,0.002357,0.005308,0.020902,1
1,0.066864,0.031176,-0.013596,0.772526,0.007328,0.107356,0.053983,0.004411,0.006948,0.045371,1
1,0.054288,0.032384,-0.01472,0.808824,0.009226,0.098294,0.031808,0.002891,0.016296,0.03266,1
1,0.054648,0.025746,-0.013286,0.817029,0.008657,0.091966,0.029329,0.002444,0.008672,0.040636,1
1,0.048071,-0.004527,-0.011349,0.843571,0.012105,0.087456,0.027661,0.001609,0.01312,0.014478,1
1,0.042704,0.023442,-0.011131,0.764093,0.028105,0.062364,0.107618,0.002982,0.01974,0.015097,1
1,0.021858,0.012331,-0.002685,0.858535,0.012426,0.065689,0.03301,0.002118,0.007192,0.02103,1
2,0.025082,0.0388,0.010947,0.605256,0.007946,0.137862,0.130555,0.004512,0.009545,0.104325,2
2,0.066088,0.0569,-0.022743,0.494474,0.01594,0.206721,0.046378,0.008829,0.071191,0.156467,2
2,0.033273,0.032943,-0.011371,0.272857,0.008211,0.105625,0.028222,0.004974,0.034262,0.082114,2
2,0.048272,0.082421,-0.001526,0.53473,0.011852,0.114,0.185149,0.005587,0.018552,0.127593,2
2,0.052809,0.073787,-0.009704,0.623842,0.009576,0.120139,0.094788,0.005498,0.020777,0.122193,2
2,0.045353,0.071446,0.005297,0.626939,0.009953,0.113643,0.093199,0.006298,0.020625,0.126298,1
2,0.061781,0.087587,-0.010352,0.670974,0.009508,0.101261,0.084115,0.005303,0.018393,0.107332,1
2,0.051749,0.064917,0.002617,0.578265,0.009432,0.118936,0.15617,0.005854,0.016187,0.11197,1
2,0.076877,0.052694,-0.001619,0.513549,0.031889,0.133783,0.189336,0.004602,0.057642,0.0692,1
2,0.092858,0.072035,-0.003895,0.572165,0.015631,0.124347,0.130247,0.003932,0.032206,0.12194,1
3,0.045386,0.046202,0.034012,0.810217,0.011115,0.083901,0.069365,0.003542,0.006217,0.015643,3
3,0.07925,0.041746,0.009743,0.798974,0.018269,0.115789,0.020818,0.001412,0.017804,0.026934,3
3,0.013213,0.021093,0.02,0.465017,0.391288,0.047293,0.072904,0.005746,0.011783,0.019668,3
3,0.011902,0.01505,0.022144,0.782792,0.015058,0.112075,0.03911,0.002993,0.012616,0.045197,4
3,0.010554,0.014095,0.018941,0.20263,0.002959,0.02949,0.015225,0.000965,0.003202,0.012714,3
3,0.067982,0.051335,0.047621,0.737806,0.009012,0.106044,0.109259,0.003548,0.008022,0.026309,3
3,0.067085,0.047666,0.031262,0.758625,0.02029,0.104176,0.06564,0.003953,0.015722,0.032018,3
3,0.002497,0.000931,0.00052,0.797228,0.030441,0.103266,0.018788,0.001987,0.020755,0.042247,4
3,0.002969,0.001225,0.000863,0.027955,0.00092,0.003738,0.00078,0.00007,0.00069,0.001272,4
3,0.060071,0.031735,0.053975,0.814255,0.00981,0.077784,0.054867,0.003133,0.005876,0.034276,2
3,0.069553,0.037718,0.042144,0.795804,0.012667,0.068908,0.073012,0.013903,0.005868,0.031655,2
3,0.02351,0.015022,0.051341,0.774272,0.025506,0.121389,0.017266,0.003251,0.020723,0.058734,4
3,0.058143,0.004963,0.008598,0.690984,0.057836,0.113181,0.042982,0.008393,0.035024,0.065782,4
4,0.02483,0.03562,-0.01149,0.398349,0.025486,0.180402,0.328681,0.007143,0.016243,0.043697,4
4,0.045649,0.026467,-0.008907,0.377529,0.012293,0.328158,0.220573,0.006424,0.013715,0.051112,4
4,0.025764,0.0149,-0.00481,0.379837,0.014897,0.294619,0.240653,0.00759,0.014919,0.047731,4
4,0.077516,0.080376,-0.006682,0.330275,0.010215,0.315616,0.26049,0.009025,0.022567,0.053245,3
4,0.040846,0.043739,-0.002736,0.334927,0.01006,0.309702,0.263621,0.008886,0.021955,0.052055,3
4,0.028679,0.034377,-0.000332,0.338352,0.009395,0.281512,0.297609,0.008339,0.019535,0.046198,4
4,0.000249,0.001179,0.000954,0.524656,0.013342,0.222918,0.19464,0.009659,0.019644,0.032701,4
4,0.00012,0.000127,0.000109,0.33873,0.00989,0.297475,0.274716,0.008711,0.021032,0.049446,3
4,0.037344,0.055983,0.015546,0.361471,0.010044,0.235169,0.346966,0.008147,0.01184,0.027971,3
4,0.0052,0.002305,0.000534,0.552072,0.010992,0.260625,0.138738,0.003853,0.020467,0.032893,4
4,0.008883,0.003276,-0.00085,0.476877,0.032524,0.305905,0.11986,0.005936,0.030986,0.037717,3
4,0.011192,0.009826,-0.001281,0.359897,0.012579,0.239216,0.338191,0.007753,0.013963,0.028402,3
5,0.021205,0.004992,-0.001234,0.499406,0.071671,0.150165,0.105546,0.045316,0.032899,0.094973,5
5,0.010607,0.002498,-0.000616,0.499454,0.071694,0.150134,0.105522,0.045306,0.032895,0.094974,5
5,0.021056,-0.002459,0.013992,0.531908,0.135099,0.050502,0.04083,0.014742,0.015294,0.211626,5
5,-0.035707,0.031499,0.026119,0.520019,0.04674,0.17567,0.154164,0.029879,0.016303,0.073619,5
5,-0.004007,0.016198,0.015973,0.620772,0.092662,0.103592,0.046191,0.013964,0.032349,0.094585,3
5,0.000537,0.000227,0.002974,0.027796,0.00143,0.002279,0.002286,0.000471,0.000282,0.010922,5
5,-0.039662,0.026306,0.00757,0.607259,0.057093,0.11978,0.0486,0.0172,0.053379,0.115999,5
5,-0.013371,0.017522,0.007182,0.364813,0.026816,0.063677,0.021165,0.008723,0.027324,0.055472,4
