@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
2,0.021183,-0.066205,0.005184,0.715178,0.077695,0.043226,0.119004,0.023101,0.003509,0.018093,2
2,0.018057,-0.075275,0.006809,0.687645,0.064113,0.037745,0.166245,0.026385,0.002611,0.015118,1
2,0.029899,-0.066216,0.000535,0.634789,0.087787,0.039306,0.195925,0.024479,0.002865,0.014656,1
2,0.026655,-0.085451,-0.001838,0.566705,0.062987,0.04137,0.293586,0.01848,0.002252,0.014484,1
2,0.023608,-0.075004,0.004478,0.621165,0.085769,0.038891,0.179451,0.017118,0.002807,0.041401,1
3,0.04348,-0.028417,-0.000895,0.751346,0.030097,0.055847,0.075869,0.026874,0.00214,0.057828,3
3,0.056009,-0.046036,-0.004248,0.722485,0.031478,0.059944,0.093684,0.030135,0.001491,0.060784,2
3,0.066768,-0.036069,-0.014665,0.659272,0.027979,0.09244,0.067278,0.012751,0.001594,0.138686,3
3,0.047926,-0.032573,-0.004029,0.703683,0.03534,0.079642,0.079616,0.014449,0.001559,0.08571,3
3,0.058183,-0.034558,-0.001073,0.669368,0.038421,0.088028,0.054506,0.009066,0.001807,0.138803,3
3,0.066316,-0.037251,-0.009094,0.633476,0.019072,0.109361,0.047321,0.006512,0.001815,0.182443,3
3,0.059575,-0.050513,-0.016814,0.752408,0.035576,0.072877,0.070736,0.016731,0.0018,0.049873,2
3,0.042784,-0.008638,0.004297,0.75569,0.040602,0.061517,0.062403,0.008778,0.004315,0.067826,3
3,0.063819,-0.006512,0.009196,0.586968,0.025117,0.095918,0.051523,0.017881,0.001152,0.212235,2
3,0.087408,-0.004244,0.005566,0.70279,0.020694,0.093418,0.016116,0.011365,0.003798,0.151819,2
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.043674,0.041488,0.011951,0.514854,0.135546,0.017926,0.148719,0.144633,0.007275,0.031046,4
4,0.037683,-0.017059,0.002918,0.628314,0.081432,0.03985,0.144644,0.056393,0.00618,0.043187,4
4,0.029575,-0.016213,-0.002804,0.464441,0.048195,0.028601,0.142445,0.247022,0.005568,0.063727,4
4,0.029115,-0.027754,0.010058,0.489851,0.097313,0.035885,0.098375,0.159822,0.00663,0.112124,4
4,0.033221,-0.032059,0.00763,0.453763,0.105127,0.031943,0.122025,0.192553,0.00732,0.087269,5
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.032705,0.014698,-0.002637,0.271027,0.17575,0.223342,0.086963,0.07395,0.054993,0.113541,4
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.05228,0.002048,-0.016853,0.312672,0.060617,0.080307,0.151419,0.202331,0.021596,0.169789,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.030031,0.016167,-0.033021,0.277282,0.033295,0.231122,0.021808,0.157906,0.040516,0.238071,5
5,0.045004,0.011662,-0.023084,0.224248,0.052452,0.284147,0.017689,0.107905,0.053374,0.253668,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.118889,0.044332,-0.020912,0.412732,0.046468,0.046187,0.224922,0.151801,0.005637,0.087377,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.083021,0.041391,-0.016071,0.454045,0.045504,0.047946,0.165446,0.139116,0.03068,0.089711,5
1,0.058895,0.149174,-0.024866,0.207945,0.004721,0.029188,0.736321,0.002218,0.015803,0.006282,1
1,0.076825,0.12699,-0.021829,0.381344,0.007999,0.033969,0.541286,0.005114,0.002033,0.024887,1
1,0.066001,0.135086,-0.027589,0.396285,0.008343,0.031877,0.546775,0.002469,0.001679,0.012573,1
1,0.066423,0.131224,-0.028647,0.363417,0.009789,0.028977,0.583629,0.002194,0.001898,0.010095,1
1,0.070997,0.139535,-0.026015,0.413597,0.010912,0.030227,0.52462,0.002178,0.002922,0.015543,1
1,0.06837,0.121581,-0.026785,0.359117,0.009181,0.035945,0.569286,0.001649,0.011548,0.00783,1
1,0.071922,0.129141,-0.025642,0.301898,0.008277,0.027167,0.650307,0.00243,0.001576,0.008346,1
1,0.065745,0.112557,-0.032699,0.363732,0.012032,0.023242,0.587174,0.004652,0.001571,0.007596,1
1,0.072579,0.114804,-0.02952,0.32072,0.007685,0.032459,0.623779,0.002615,0.001679,0.011062,1
1,0.063026,0.094007,-0.02825,0.398125,0.012169,0.025517,0.55218,0.002406,0.001829,0.007774,1
2,0.052407,0.194559,-0.020092,0.552954,0.011037,0.137258,0.262354,0.003701,0.005104,0.027592,1
2,0.040085,0.18419,-0.029641,0.569389,0.010899,0.097785,0.261525,0.017246,0.003181,0.03529,1
2,0.055391,0.176346,-0.022683,0.396515,0.011395,0.122189,0.402983,0.009335,0.004042,0.054476,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.006902,0.078823,-0.018789,0.703296,0.013374,0.109824,0.075859,0.009509,0.049702,0.039278,1
2,0.005325,0.058038,-0.009779,0.838385,0.010534,0.062282,0.044567,0.01479,0.004301,0.022115,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.013453,0.109295,-0.031564,0.750819,0.014521,0.080057,0.097369,0.002217,0.021021,0.034942,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.014141,0.081678,-0.020838,0.765549,0.010745,0.071287,0.117347,0.00204,0.004251,0.030168,1
2,0.044947,0.113531,-0.024053,0.41077,0.007926,0.059435,0.504833,0.001924,0.001407,0.013705,1
2,0.047841,0.117984,-0.024032,0.490559,0.015817,0.078169,0.377633,0.002562,0.009344,0.025916,1
3,?,?,?,?,?,?,?,?,?,?,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.04821,0.198859,-0.006136,0.640057,0.004446,0.119625,0.181459,0.004415,0.005515,0.044482,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.018135,-0.003832,0.004168,0.500376,0.066881,0.15605,0.105219,0.046413,0.028886,0.096157,3
3,0.044295,0.177026,-0.023848,0.351933,0.03204,0.010934,0.567366,0.021917,0.003476,0.012333,3
3,0.024629,0.099566,-0.007671,0.307792,0.028111,0.01177,0.611882,0.020694,0.005456,0.011812,3
3,0.055172,0.157233,-0.020215,0.171373,0.01126,0.049393,0.721768,0.011045,0.010387,0.025966,3
3,0.05158,0.203788,-0.028548,0.31271,0.004348,0.013263,0.651923,0.008221,0.001244,0.008292,3
3,0.109587,0.106543,-0.020938,0.541908,0.038396,0.055593,0.273773,0.046023,0.028286,0.024792,3
3,0.057111,0.061098,-0.013063,0.529106,0.035916,0.055337,0.286154,0.044127,0.025573,0.023651,2
3,0.041764,0.095308,-0.025505,0.720384,0.016501,0.058279,0.15339,0.007079,0.028769,0.027192,3
3,-0.016075,0.043404,-0.005596,0.593483,0.095802,0.039742,0.173366,0.021371,0.042756,0.048357,3
3,0.004687,0.042602,-0.005928,0.229327,0.276517,0.051125,0.144494,0.290288,0.016644,0.010399,3
3,0.005995,0.036587,-0.004426,0.48758,0.137112,0.050403,0.149665,0.121257,0.026921,0.025393,3
3,0.084942,0.10024,-0.050044,0.692948,0.009365,0.063031,0.20597,0.003589,0.003571,0.021526,3
3,0.081503,0.188468,-0.041568,0.333561,0.028089,0.024674,0.589589,0.010115,0.002494,0.011478,2
3,0.078238,0.141983,-0.03975,0.380825,0.029706,0.048802,0.503432,0.014411,0.008676,0.013151,2
4,0.038704,0.138266,-0.113094,0.068037,0.124859,0.147811,0.117337,0.442399,0.068637,0.030919,4
4,-0.026688,0.063911,-0.079467,0.085761,0.474239,0.118499,0.042235,0.104898,0.173526,0.012608,5
5,0.017893,0.001843,0.000698,0.491741,0.070439,0.152557,0.110059,0.049591,0.031669,0.093924,5
5,0.008961,0.000929,0.000345,0.491844,0.070485,0.152505,0.110031,0.049576,0.031663,0.093878,5
5,0.017949,0.001912,0.000661,0.492428,0.070379,0.152399,0.109861,0.049488,0.031645,0.093779,5
5,0.000019,0.000002,-0.000003,0.128653,0.12347,0.165677,0.112153,0.078639,0.347011,0.061347,5
5,0.000064,0.000036,-0.000028,0.600167,0.04768,0.098118,0.061737,0.021515,0.124471,0.048698,5
5,0.000013,-0.000002,-0.000005,0.724501,0.02283,0.128615,0.00408,0.003735,0.050399,0.076977,5
5,0.000066,0.000002,-0.000011,0.526252,0.156713,0.169908,0.020756,0.014253,0.050284,0.064551,5
5,0.000094,0.000011,-0.000027,0.580012,0.128547,0.139343,0.017928,0.015136,0.054424,0.066131,5
5,0.000096,-0.000011,-0.000031,0.580635,0.118932,0.143451,0.018522,0.01633,0.054375,0.069049,5
5,0.000006,0.000003,-0.000002,0.000067,0.000002,0.000009,0,0.000002,0.000001,0.000007,5
5,0.043492,-0.072246,-0.017746,0.570011,0.136645,0.129686,0.004561,0.007012,0.088941,0.076673,5
