@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
3,0.068615,-0.011072,0.000776,0.700899,0.053578,0.080566,0.03374,0.01857,0.003023,0.109549,2
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,3
4,0.044072,0.041921,0.009142,0.526998,0.187737,0.028203,0.092447,0.083473,0.012307,0.0683,3
4,0.047014,0.04031,0.007631,0.572478,0.129737,0.024951,0.084119,0.122329,0.007286,0.054847,3
4,0.042896,-0.004547,0.00254,0.535796,0.114038,0.02681,0.128995,0.130076,0.006624,0.055534,3
4,0.039733,0.005026,0.008478,0.517577,0.121208,0.028008,0.093154,0.163395,0.006915,0.067616,3
4,0.038241,0.003717,0.007705,0.519203,0.103788,0.02788,0.110183,0.169277,0.006362,0.061158,3
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,3
4,0.03502,0.0293,0.007353,0.526482,0.13551,0.032753,0.068038,0.113852,0.012133,0.108808,4
4,0.030381,0.013019,-0.003652,0.534479,0.095269,0.0473,0.091425,0.108843,0.008434,0.112284,3
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.05383,0.0235,0.004132,0.429286,0.054983,0.068244,0.027824,0.215484,0.012087,0.187624,4
5,?,?,?,?,?,?,?,?,?,?,4
5,0.043767,0.037482,-0.008934,0.387945,0.05335,0.098178,0.016712,0.240151,0.016272,0.184605,4
5,0.047433,0.026237,-0.007785,0.297312,0.041801,0.18861,0.017053,0.194625,0.040696,0.217368,4
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,5
5,0.101046,0.016008,-0.014131,0.357408,0.054777,0.042909,0.262135,0.191272,0.005587,0.085315,4
5,0.097881,0.037873,-0.021096,0.46808,0.057862,0.040576,0.183331,0.169791,0.003788,0.076573,4
1,0.05218,0.140049,-0.024639,0.29866,0.007101,0.036032,0.647496,0.001843,0.001153,0.007716,1
1,0.070853,0.120901,-0.024116,0.403344,0.008085,0.038717,0.533825,0.002807,0.001733,0.011489,1
1,0.058587,0.126723,-0.02571,0.452862,0.009081,0.039365,0.479533,0.002222,0.001758,0.015179,1
1,0.053522,0.126428,-0.024549,0.319176,0.029917,0.028236,0.605609,0.00242,0.004974,0.009667,1
1,0.062471,0.109255,-0.018465,0.284313,0.200122,0.036759,0.410702,0.024258,0.021924,0.019392,1
1,0.060666,0.11157,-0.023279,0.386866,0.044319,0.032071,0.515221,0.003312,0.007708,0.010502,1
1,0.066422,0.112555,-0.007717,0.369838,0.008803,0.043442,0.505609,0.005003,0.001347,0.066022,1
1,0.056923,0.102691,-0.027802,0.410943,0.012847,0.031388,0.531223,0.002468,0.002177,0.008953,1
1,0.062123,0.099556,-0.02557,0.517358,0.010077,0.050747,0.383926,0.005172,0.009325,0.023396,1
1,0.054608,0.106362,-0.024464,0.406093,0.012173,0.030839,0.538899,0.002498,0.001698,0.0078,1
2,0.046534,0.170929,-0.017271,0.536829,0.013544,0.118776,0.271006,0.007127,0.014107,0.036845,1
2,0.017588,0.193243,-0.018931,0.564677,0.011046,0.123226,0.250085,0.003256,0.004737,0.042973,1
2,0.010305,0.16176,-0.013357,0.574908,0.011773,0.119385,0.242382,0.009451,0.005017,0.036051,1
2,0.01506,0.14234,-0.017911,0.676092,0.01082,0.094017,0.158693,0.006781,0.013208,0.039599,1
2,0.005758,0.108862,-0.021569,0.647773,0.01514,0.093366,0.192933,0.008071,0.008855,0.032615,1
2,0.020683,0.145188,-0.013359,0.59041,0.010699,0.109562,0.235702,0.008398,0.004632,0.039323,1
2,0.016022,0.136568,-0.011724,0.542021,0.010638,0.103965,0.295009,0.005176,0.003376,0.037012,1
2,0.028574,0.138993,-0.006079,0.516922,0.055081,0.105545,0.238782,0.014214,0.012322,0.054627,1
2,0.022168,0.154983,-0.00623,0.403464,0.023151,0.073622,0.4579,0.00495,0.004509,0.029849,1
3,0.053144,0.23974,-0.00377,0.657135,0.003138,0.113475,0.197703,0.003259,0.001888,0.023401,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.07354,0.024172,0.003264,0.579945,0.041531,0.066109,0.154542,0.020842,0.021211,0.115822,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.031811,0.09396,-0.021233,0.495108,0.010417,0.051798,0.417889,0.003676,0.002719,0.018392,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.054177,0.095401,-0.024682,0.666227,0.008006,0.063299,0.234386,0.004821,0.002915,0.020346,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.072425,0.105823,-0.016803,0.761581,0.009516,0.050491,0.152246,0.00421,0.002697,0.01926,3
3,?,?,?,?,?,?,?,?,?,?,2
3,0.045621,0.122274,-0.030023,0.360763,0.006224,0.033786,0.584257,0.004161,0.001152,0.009656,2
3,0.01276,0.055345,-0.031155,0.522592,0.06712,0.060897,0.24439,0.005997,0.066433,0.032571,3
5,0.029213,-0.007989,-0.023531,0.765679,0.039256,0.074618,0.010667,0.003213,0.05813,0.048438,5
5,0.008983,0.000098,-0.011314,0.797072,0.020256,0.092699,0.002249,0.003611,0.020305,0.072817,5
5,0.015238,0.006345,-0.007961,0.351124,0.008264,0.04793,0.001145,0.001777,0.011974,0.037644,5
5,0.084826,-0.053931,-0.052574,0.60095,0.087979,0.11831,0.021589,0.00905,0.082409,0.0908,5
