@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.07711,-0.001229,-0.004591,0.538598,0.030468,0.063675,0.12745,0.019746,0.009995,0.207998,3
3,0.082804,-0.026134,-0.004648,0.68314,0.039782,0.059213,0.101603,0.029515,0.002589,0.0843,2
3,0.074849,-0.022783,-0.001788,0.730233,0.041741,0.053651,0.083838,0.031542,0.002109,0.056886,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.058854,-0.011775,-0.009999,0.667239,0.025592,0.1049,0.022644,0.012705,0.003142,0.159785,2
3,0.074209,-0.017956,-0.00434,0.689493,0.027882,0.102823,0.02412,0.016098,0.002801,0.134515,2
4,?,?,?,?,?,?,?,?,?,?,4
4,0.048024,0.037851,0.007464,0.529155,0.166226,0.020748,0.084063,0.142378,0.006496,0.050934,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,5
4,0.040129,-0.01391,0.004379,0.486321,0.074645,0.053526,0.179709,0.066839,0.016904,0.118728,4
4,0.030468,-0.04346,-0.003316,0.523132,0.050253,0.034807,0.186918,0.149418,0.005163,0.050309,4
4,0.031605,-0.037395,0.001725,0.49266,0.08281,0.035262,0.142629,0.165893,0.009587,0.068646,4
4,0.031942,-0.036901,0.002561,0.495258,0.078216,0.036578,0.141157,0.177783,0.009687,0.058585,5
4,?,?,?,?,?,?,?,?,?,?,5
4,?,?,?,?,?,?,?,?,?,?,5
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.039886,0.003456,0.008568,0.365537,0.150211,0.055504,0.059028,0.063002,0.01693,0.268002,4
4,0.036555,-0.008356,-0.000564,0.38621,0.120478,0.064392,0.04064,0.042864,0.015531,0.311389,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.059839,0.004143,-0.012036,0.431574,0.046024,0.077065,0.059062,0.163775,0.020682,0.201153,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.060971,0.040432,-0.018708,0.407493,0.061766,0.126055,0.025737,0.108505,0.033134,0.235571,5
5,0.051017,0.017939,-0.022371,0.253606,0.028045,0.251296,0.020413,0.140998,0.040937,0.264704,4
5,0.090925,0.020532,-0.035781,0.545959,0.064632,0.051841,0.137948,0.096586,0.004796,0.09388,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.098145,0.021716,-0.021033,0.580298,0.080488,0.033921,0.062011,0.194535,0.005246,0.043501,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
1,0.05691,0.13061,-0.024127,0.293846,0.009901,0.030994,0.645575,0.005268,0.001248,0.006909,1
1,0.064033,0.122196,-0.024021,0.355407,0.014271,0.035827,0.571757,0.011894,0.001564,0.008821,1
1,0.05347,0.114757,-0.026989,0.472021,0.022688,0.039616,0.427906,0.009171,0.004054,0.024216,1
1,0.053366,0.116572,-0.027544,0.433283,0.0177,0.032105,0.491505,0.011807,0.001826,0.011314,1
1,0.06559,0.109323,-0.024992,0.309344,0.108416,0.024683,0.513985,0.018774,0.014096,0.010314,1
1,0.05908,0.100416,-0.025778,0.420822,0.017735,0.035255,0.503118,0.011468,0.001685,0.009452,1
1,0.062946,0.109303,-0.021006,0.372966,0.014199,0.033401,0.557882,0.010504,0.001353,0.009307,1
1,0.053365,0.112966,-0.029711,0.355841,0.025711,0.028574,0.554675,0.011267,0.007265,0.009742,1
1,0.062351,0.103403,-0.027356,0.438406,0.018826,0.043324,0.463982,0.013977,0.005292,0.015727,1
1,0.056352,0.092493,-0.02556,0.397318,0.018044,0.031455,0.531661,0.012057,0.001621,0.007371,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.060775,0.179464,-0.018914,0.480027,0.012457,0.096437,0.380881,0.002731,0.00475,0.022716,1
2,0.043881,0.180081,-0.018645,0.473582,0.012715,0.11841,0.348433,0.003557,0.006122,0.039538,1
2,0.041592,0.164698,-0.017309,0.523,0.01142,0.103641,0.31633,0.002817,0.005082,0.039783,1
2,0.055661,0.12352,-0.021488,0.531079,0.012129,0.10503,0.296188,0.003331,0.006955,0.048235,1
2,0.046919,0.131913,-0.017374,0.557091,0.01215,0.093338,0.301304,0.002799,0.004959,0.030746,1
2,0.05467,0.156613,-0.022448,0.494709,0.012163,0.100289,0.355274,0.003144,0.005282,0.032041,1
2,0.021209,0.098873,-0.016883,0.710406,0.01353,0.06192,0.193599,0.001927,0.002313,0.016305,1
2,0.037329,0.128279,-0.019773,0.376692,0.329972,0.036103,0.149726,0.07142,0.023598,0.012489,1
2,?,?,?,?,?,?,?,?,?,?,1
2,?,?,?,?,?,?,?,?,?,?,2
2,?,?,?,?,?,?,?,?,?,?,2
2,0.025996,0.078621,-0.015937,0.389263,0.184202,0.073783,0.178688,0.084682,0.036712,0.047266,1
3,?,?,?,?,?,?,?,?,?,?,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.024975,0.183026,-0.002306,0.724268,0.010141,0.107222,0.11905,0.003755,0.008911,0.028129,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.058185,-0.026213,-0.007925,0.691487,0.028046,0.062015,0.173602,0.005965,0.001799,0.037086,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.060882,0.09981,-0.035254,0.429305,0.007548,0.039611,0.50138,0.00452,0.001879,0.015757,3
3,0.024528,0.141528,-0.021719,0.70413,0.016263,0.047502,0.149393,0.006529,0.027388,0.048795,3
3,0.00743,0.038852,-0.011733,0.707429,0.035273,0.054273,0.096299,0.011359,0.083735,0.030863,3
3,0.016408,0.06888,-0.010732,0.21518,0.016978,0.017444,0.142157,0.026431,0.011816,0.014831,3
3,0.053266,0.11742,-0.024338,0.586656,0.008519,0.04428,0.309715,0.006294,0.01177,0.029119,2
3,0.027891,0.107306,-0.020956,0.667605,0.02303,0.044602,0.237971,0.005817,0.018352,0.022224,3
3,0.015566,0.023937,-0.006919,0.629847,0.061781,0.106712,0.110563,0.007271,0.052947,0.048768,3
3,0.007216,0.022916,0.000367,0.65408,0.03304,0.077248,0.165318,0.006039,0.029151,0.035125,3
3,0.065906,0.086429,-0.021783,0.702483,0.011469,0.069523,0.16453,0.027344,0.003864,0.021846,3
3,0.087501,0.10062,-0.032782,0.522779,0.039445,0.060378,0.278756,0.027031,0.061145,0.026371,3
3,0.046481,0.061508,-0.018449,0.483885,0.034137,0.055829,0.318286,0.024117,0.058682,0.023501,2
3,0.05461,0.115141,-0.043365,0.543118,0.040052,0.015582,0.341731,0.011929,0.000114,0.037197,2
3,0.070684,0.117231,-0.033584,0.394823,0.107524,0.032831,0.362154,0.065162,0.024985,0.022105,3
3,0.013423,0.045666,-0.015517,0.716343,0.040853,0.024699,0.176309,0.013678,0.021991,0.020347,3
3,0.011583,0.034481,-0.005284,0.53999,0.028561,0.068317,0.309503,0.00741,0.02977,0.03523,3
3,0.006289,0.019932,-0.007883,0.691193,0.018236,0.069235,0.147224,0.005502,0.059368,0.02516,3
4,-0.028315,0.177684,-0.170321,0.065598,0.20648,0.140672,0.095485,0.256889,0.213112,0.021765,4
4,-0.022919,0.060298,-0.061605,0.04596,0.097866,0.107898,0.084002,0.539702,0.089018,0.045262,5
4,-0.010697,0.028341,-0.037836,0.051324,0.09829,0.166834,0.107974,0.463028,0.079997,0.04265,5
4,-0.016681,0.009017,-0.02836,0.166494,0.399618,0.101285,0.068776,0.090548,0.1669,0.017603,4
4,-0.007544,0.01509,-0.018421,0.098509,0.240826,0.149815,0.148429,0.205954,0.13954,0.028288,4
4,-0.005936,0.017852,-0.020285,0.056836,0.63932,0.014061,0.014024,0.033018,0.252867,0.005928,5
5,0.064418,0.058359,-0.009148,0.844273,0.014172,0.068847,0.003562,0.002992,0.00996,0.056194,5
