@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
3,0.055821,-0.035685,-0.00334,0.717801,0.037971,0.050354,0.097122,0.030934,0.011346,0.048383,2
3,0.059614,-0.017269,-0.001325,0.611699,0.028448,0.105847,0.106429,0.016915,0.00884,0.119158,2
3,0.054545,-0.040085,-0.007978,0.7035,0.032511,0.075113,0.073203,0.012881,0.001391,0.101401,2
3,0.061369,-0.054549,-0.001734,0.707133,0.038558,0.079349,0.101855,0.010486,0.001766,0.060853,2
3,0.071388,-0.040956,-0.018909,0.757116,0.022914,0.074382,0.054887,0.018473,0.001796,0.070432,2
3,0.078988,-0.033054,-0.010638,0.669776,0.04482,0.079493,0.071625,0.017936,0.002042,0.114308,2
3,0.058893,-0.016028,-0.000025,0.7577,0.076308,0.042545,0.037053,0.038274,0.00294,0.045179,2
3,?,?,?,?,?,?,?,?,?,?,2
3,0.082891,-0.006632,-0.011806,0.552826,0.020898,0.115508,0.023842,0.014573,0.009721,0.261623,2
3,0.066976,-0.018764,-0.00833,0.676327,0.031252,0.111324,0.018,0.012941,0.003445,0.144905,2
4,0.047578,0.045086,0.001888,0.509275,0.142454,0.026653,0.094837,0.166349,0.006936,0.053496,3
4,?,?,?,?,?,?,?,?,?,?,3
4,0.024107,-0.029636,0.000622,0.513617,0.036429,0.060781,0.178747,0.062717,0.005537,0.142172,4
4,0.023253,-0.032598,0.010538,0.475969,0.106998,0.032104,0.1042,0.205626,0.007372,0.067731,3
4,0.034046,-0.033209,0.007357,0.420359,0.075237,0.025867,0.126327,0.283988,0.005487,0.062734,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.02212,-0.026229,0.005056,0.569585,0.100494,0.040912,0.098031,0.123414,0.012621,0.054942,3
5,0.051189,0.014281,-0.014904,0.343841,0.027627,0.1166,0.036823,0.16078,0.016797,0.297532,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.049101,0.012144,-0.0271,0.343218,0.032808,0.158487,0.031034,0.122556,0.034693,0.273642,5
5,0.047694,0.006534,-0.023284,0.216106,0.031542,0.27517,0.022563,0.110029,0.055455,0.285518,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,5
5,0.092759,0.0434,-0.022672,0.412118,0.041967,0.042886,0.1523,0.246857,0.00336,0.100512,4
5,0.095722,0.033531,-0.024655,0.500681,0.041191,0.049229,0.167765,0.162537,0.00354,0.075057,4
5,?,?,?,?,?,?,?,?,?,?,4
1,0.056616,0.14009,-0.024568,0.238492,0.006195,0.027554,0.717923,0.001915,0.001077,0.006844,1
1,0.072372,0.12779,-0.024921,0.329877,0.006202,0.030525,0.620282,0.002985,0.00128,0.008849,1
1,0.063584,0.129274,-0.026461,0.422491,0.008639,0.031878,0.51714,0.00299,0.00234,0.014523,1
1,0.055035,0.121326,-0.02597,0.399583,0.010864,0.02737,0.547401,0.003071,0.00226,0.009451,1
1,0.080771,0.122931,-0.033119,0.331681,0.01778,0.027245,0.610198,0.002466,0.002865,0.007764,1
1,0.065689,0.111849,-0.025741,0.359456,0.010937,0.026705,0.590109,0.002426,0.001468,0.008899,1
1,0.068176,0.127957,-0.023362,0.381245,0.009758,0.025367,0.568062,0.003867,0.002039,0.009661,1
1,?,?,?,?,?,?,?,?,?,?,1
1,0.062054,0.074407,-0.031659,0.433382,0.108208,0.028648,0.387451,0.009662,0.014966,0.014915,1
1,0.064757,0.076637,-0.034684,0.498123,0.044579,0.02837,0.402289,0.011484,0.003728,0.010631,1
1,0.056813,0.055906,-0.03522,0.547976,0.050347,0.024373,0.348095,0.01414,0.004522,0.009548,1
2,?,?,?,?,?,?,?,?,?,?,2
2,?,?,?,?,?,?,?,?,?,?,1
2,0.005686,0.135077,-0.021621,0.612935,0.025736,0.113373,0.144767,0.003889,0.051537,0.047764,1
2,0.036496,0.177141,-0.019979,0.484495,0.011434,0.132523,0.331569,0.004335,0.009228,0.028398,1
2,0.031396,0.172023,-0.012476,0.453482,0.011064,0.13056,0.361971,0.004624,0.009566,0.030758,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.029416,0.137879,-0.010276,0.621146,0.007891,0.118582,0.207447,0.003362,0.010064,0.034271,1
2,0.033375,0.13996,-0.011176,0.633616,0.008184,0.109659,0.216225,0.003319,0.009264,0.022584,1
2,0.029867,0.154529,-0.013613,0.604659,0.008449,0.114587,0.22806,0.003388,0.009475,0.034145,1
2,?,?,?,?,?,?,?,?,?,?,1
2,?,?,?,?,?,?,?,?,?,?,1
2,-0.011293,0.067755,-0.013645,0.463009,0.128384,0.062234,0.309077,0.003462,0.013791,0.020025,1
2,0.015939,0.062322,-0.015893,0.746353,0.01727,0.112293,0.068692,0.003256,0.010013,0.042125,1
2,0.009427,0.121065,-0.022194,0.480194,0.020159,0.114343,0.358189,0.003954,0.006847,0.016317,1
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.042492,0.193901,-0.003175,0.606754,0.005342,0.150472,0.145076,0.009534,0.008344,0.075547,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,-0.039196,0.057288,-0.00195,0.450248,0.035478,0.150162,0.231838,0.026966,0.060646,0.044661,3
3,-0.009354,0.048026,-0.002738,0.421104,0.030213,0.129729,0.305534,0.022719,0.053057,0.037912,2
3,0.037138,0.12776,-0.034397,0.375545,0.013134,0.021096,0.55697,0.00588,0.003201,0.025782,3
3,0.05395,0.135063,-0.039145,0.328138,0.009037,0.027604,0.610979,0.004875,0.002278,0.018022,2
3,0.037138,0.12776,-0.034397,0.375545,0.013134,0.021096,0.55697,0.00588,0.003201,0.025782,3
3,0.054588,0.117267,-0.036193,0.498058,0.011402,0.037428,0.423636,0.004794,0.003007,0.022597,3
3,0.046146,0.118319,-0.034792,0.458102,0.023689,0.031179,0.436777,0.008021,0.021284,0.021812,2
3,0.046249,0.138299,-0.034782,0.417248,0.033314,0.023854,0.438825,0.063527,0.004001,0.020325,2
4,-0.082434,0.132151,-0.160694,0.062616,0.408147,0.073711,0.037982,0.206335,0.197691,0.013519,5
4,-0.028844,0.082551,-0.071365,0.072773,0.383005,0.032081,0.023533,0.264409,0.219289,0.014169,4
4,-0.024317,0.034906,-0.042715,0.102836,0.371147,0.064462,0.085985,0.227405,0.136575,0.022214,5
4,-0.023627,0.037959,-0.033929,0.102536,0.148905,0.13504,0.107719,0.285366,0.195342,0.034197,4
4,-0.007742,0.025999,-0.029604,0.065535,0.243948,0.099723,0.067034,0.272507,0.239328,0.0207,4
4,0.000848,0.016256,-0.015448,0.056123,0.124609,0.171682,0.104346,0.439153,0.083601,0.03279,4
4,-0.009133,0.009386,-0.009234,0.118613,0.170968,0.193584,0.135186,0.282115,0.084524,0.023515,5
4,-0.000158,0.011844,-0.020124,0.054607,0.333286,0.113545,0.077285,0.271438,0.13318,0.026546,4
5,0.043853,0.009344,-0.024879,0.730947,0.035203,0.06673,0.015032,0.003175,0.106135,0.042778,5
5,-0.001043,-0.007205,-0.010007,0.534161,0.119353,0.136893,0.037785,0.04564,0.087692,0.0541,5
5,0.056761,0.018796,0.009872,0.256367,0.100418,0.387711,0.079705,0.041198,0.07532,0.072646,5
5,0.005031,0.009924,-0.002398,0.535167,0.12705,0.134953,0.033582,0.050541,0.081774,0.051007,5
5,0.006719,0.008263,0.001151,0.127682,0.002727,0.013451,0.000724,0.000704,0.003078,0.010359,5
5,0.081836,-0.008496,-0.041081,0.709137,0.081507,0.088214,0.002448,0.005294,0.062163,0.060055,5
5,0.031096,-0.000539,-0.010483,0.41214,0.19059,0.052981,0.14099,0.090118,0.084364,0.039782,5
5,0.019485,0.014479,-0.013228,0.370355,0.311614,0.108721,0.042397,0.019541,0.069635,0.089916,5
5,0.007307,-0.024946,-0.003266,0.497613,0.034918,0.202103,0.002461,0.003594,0.117897,0.152416,5
5,0.024142,-0.018578,-0.020267,0.41837,0.357924,0.058758,0.001647,0.005381,0.104784,0.065031,5
