@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
3,?,?,?,?,?,?,?,?,?,?,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.07711,-0.001229,-0.004591,0.538598,0.030468,0.063675,0.12745,0.019746,0.009995,0.207998,3
3,0.082804,-0.026134,-0.004648,0.68314,0.039782,0.059213,0.101603,0.029515,0.002589,0.0843,2
3,0.074849,-0.022783,-0.001788,0.730233,0.041741,0.053651,0.083838,0.031542,0.002109,0.056886,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.058854,-0.011775,-0.009999,0.667239,0.025592,0.1049,0.022644,0.012705,0.003142,0.159785,2
3,0.074209,-0.017956,-0.00434,0.689493,0.027882,0.102823,0.02412,0.016098,0.002801,0.134515,2
4,?,?,?,?,?,?,?,?,?,?,4
4,0.048024,0.037851,0.007464,0.529155,0.166226,0.020748,0.084063,0.142378,0.006496,0.050934,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,5
4,0.040129,-0.01391,0.004379,0.486321,0.074645,0.053526,0.179709,0.066839,0.016904,0.118728,4
4,0.030468,-0.04346,-0.003316,0.523132,0.050253,0.034807,0.186918,0.149418,0.005163,0.050309,4
4,0.031605,-0.037395,0.001725,0.49266,0.08281,0.035262,0.142629,0.165893,0.009587,0.068646,4
4,0.031942,-0.036901,0.002561,0.495258,0.078216,0.036578,0.141157,0.177783,0.009687,0.058585,5
4,?,?,?,?,?,?,?,?,?,?,5
4,?,?,?,?,?,?,?,?,?,?,5
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,?,?,?,?,?,?,?,?,?,?,4
4,0.039886,0.003456,0.008568,0.365537,0.150211,0.055504,0.059028,0.063002,0.01693,0.268002,4
4,0.036555,-0.008356,-0.000564,0.38621,0.120478,0.064392,0.04064,0.042864,0.015531,0.311389,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.059839,0.004143,-0.012036,0.431574,0.046024,0.077065,0.059062,0.163775,0.020682,0.201153,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.060971,0.040432,-0.018708,0.407493,0.061766,0.126055,0.025737,0.108505,0.033134,0.235571,5
5,0.051017,0.017939,-0.022371,0.253606,0.028045,0.251296,0.020413,0.140998,0.040937,0.264704,4
5,0.090925,0.020532,-0.035781,0.545959,0.064632,0.051841,0.137948,0.096586,0.004796,0.09388,4
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,0.098145,0.021716,-0.021033,0.580298,0.080488,0.033921,0.062011,0.194535,0.005246,0.043501,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
5,?,?,?,?,?,?,?,?,?,?,5
1,0.05691,0.13061,-0.024127,0.293846,0.009901,0.030994,0.645575,0.005268,0.001248,0.006909,1
1,0.064033,0.122196,-0.024021,0.355407,0.014271,0.035827,0.571757,0.011894,0.001564,0.008821,1
1,0.05347,0.114757,-0.026989,0.472021,0.022688,0.039616,0.427906,0.009171,0.004054,0.024216,1
1,0.053366,0.116572,-0.027544,0.433283,0.0177,0.032105,0.491505,0.011807,0.001826,0.011314,1
1,0.06559,0.109323,-0.024992,0.309344,0.108416,0.024683,0.513985,0.018774,0.014096,0.010314,1
1,0.05908,0.100416,-0.025778,0.420822,0.017735,0.035255,0.503118,0.011468,0.001685,0.009452,1
1,0.062946,0.109303,-0.021006,0.372966,0.014199,0.033401,0.557882,0.010504,0.001353,0.009307,1
1,0.053365,0.112966,-0.029711,0.355841,0.025711,0.028574,0.554675,0.011267,0.007265,0.009742,1
1,0.062351,0.103403,-0.027356,0.438406,0.018826,0.043324,0.463982,0.013977,0.005292,0.015727,1
1,0.056352,0.092493,-0.02556,0.397318,0.018044,0.031455,0.531661,0.012057,0.001621,0.007371,1
2,?,?,?,?,?,?,?,?,?,?,2
2,0.060775,0.179464,-0.018914,0.480027,0.012457,0.096437,0.380881,0.002731,0.00475,0.022716,1
2,0.043881,0.180081,-0.018645,0.473582,0.012715,0.11841,0.348433,0.003557,0.006122,0.039538,1
2,0.041592,0.164698,-0.017309,0.523,0.01142,0.103641,0.31633,0.002817,0.005082,0.039783,1
2,0.055661,0.12352,-0.021488,0.531079,0.012129,0.10503,0.296188,0.003331,0.006955,0.048235,1
2,0.046919,0.131913,-0.017374,0.557091,0.01215,0.093338,0.301304,0.002799,0.004959,0.030746,1
2,0.05467,0.156613,-0.022448,0.494709,0.012163,0.100289,0.355274,0.003144,0.005282,0.032041,1
2,0.021209,0.098873,-0.016883,0.710406,0.01353,0.06192,0.193599,0.001927,0.002313,0.016305,1
2,0.037329,0.128279,-0.019773,0.376692,0.329972,0.036103,0.149726,0.07142,0.023598,0.012489,1
2,?,?,?,?,?,?,?,?,?,?,1
2,?,?,?,?,?,?,?,?,?,?,2
2,?,?,?,?,?,?,?,?,?,?,2
2,0.025996,0.078621,-0.015937,0.389263,0.184202,0.073783,0.178688,0.084682,0.036712,0.047266,1
3,?,?,?,?,?,?,?,?,?,?,2
3,?,?,?,?,?,?,?,?,?,?,3
3,0.024975,0.183026,-0.002306,0.724268,0.010141,0.107222,0.11905,0.003755,0.008911,0.028129,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.058185,-0.026213,-0.007925,0.691487,0.028046,0.062015,0.173602,0.005965,0.001799,0.037086,3
3,?,?,?,?,?,?,?,?,?,?,3
3,0.060882,0.09981,-0.035254,0.429305,0.007548,0.039611,0.50138,0.00452,0.001879,0.015757,3
3,0.024528,0.141528,-0.021719,0.70413,0.016263,0.047502,0.149393,0.006529,0.027388,0.048795,3
3,0.00743,0.038852,-0.011733,0.707429,0.035273,0.054273,0.096299,0.011359,0.083735,0.030863,3
3,0.016408,0.06888,-0.010732,0.21518,0.016978,0.017444,0.142157,0.026431,0.011816,0.014831,3
3,0.053266,0.11742,-0.024338,0.586656,0.008519,0.04428,0.309715,0.006294,0.01177,0.029119,2
3,0.027891,0.107306,-0.020956,0.667605,0.02303,0.044602,0.237971,0.005817,0.018352,0.022224,3
3,0.015566,0.023937,-0.006919,0.629847,0.061781,0.106712,0.110563,0.007271,0.052947,0.048768,3
3,0.007216,0.022916,0.000367,0.65408,0.03304,0.077248,0.165318,0.006039,0.029151,0.035125,3
3,0.065906,0.086429,-0.021783,0.702483,0.011469,0.069523,0.16453,0.027344,0.003864,0.021846,3
3,0.087501,0.10062,-0.032782,0.522779,0.039445,0.060378,0.278756,0.027031,0.061145,0.026371,3
3,0.046481,0.061508,-0.018449,0.483885,0.034137,0.055829,0.318286,0.024117,0.058682,0.023501,2
3,0.05461,0.115141,-0.043365,0.543118,0.040052,0.015582,0.341731,0.011929,0.000114,0.037197,2
3,0.070684,0.117231,-0.033584,0.394823,0.107524,0.032831,0.362154,0.065162,0.024985,0.022105,3
3,0.013423,0.045666,-0.015517,0.716343,0.040853,0.024699,0.176309,0.013678,0.021991,0.020347,3
3,0.011583,0.034481,-0.005284,0.53999,0.028561,0.068317,0.309503,0.00741,0.02977,0.03523,3
3,0.006289,0.019932,-0.007883,0.691193,0.018236,0.069235,0.147224,0.005502,0.059368,0.02516,3
4,-0.028315,0.177684,-0.170321,0.065598,0.20648,0.140672,0.095485,0.256889,0.213112,0.021765,4
4,-0.022919,0.060298,-0.061605,0.04596,0.097866,0.107898,0.084002,0.539702,0.089018,0.045262,5
4,-0.010697,0.028341,-0.037836,0.051324,0.09829,0.166834,0.107974,0.463028,0.079997,0.04265,5
4,-0.016681,0.009017,-0.02836,0.166494,0.399618,0.101285,0.068776,0.090548,0.1669,0.017603,4
4,-0.007544,0.01509,-0.018421,0.098509,0.240826,0.149815,0.148429,0.205954,0.13954,0.028288,4
4,-0.005936,0.017852,-0.020285,0.056836,0.63932,0.014061,0.014024,0.033018,0.252867,0.005928,5
5,0.064418,0.058359,-0.009148,0.844273,0.014172,0.068847,0.003562,0.002992,0.00996,0.056194,5
1,0.025285,-0.004817,-0.004165,0.636393,0.013307,0.228305,0.009925,0.006945,0.009476,0.09565,1
1,0.013813,0.002061,-0.002136,0.375473,0.006615,0.120832,0.005004,0.004544,0.004438,0.059852,1
1,0.031551,0.046626,-0.011479,0.706111,0.004295,0.175775,0.008049,0.020165,0.004575,0.079097,1
1,0.031551,0.046626,-0.011479,0.706111,0.004295,0.175775,0.008049,0.020165,0.004575,0.079097,1
1,0.024807,0.037603,-0.009077,0.726732,0.006211,0.157382,0.006485,0.013018,0.003206,0.085959,1
1,0.028356,0.015619,-0.013534,0.684839,0.03741,0.1407,0.010197,0.013318,0.004077,0.104589,1
1,0.028787,0.001941,-0.011327,0.59811,0.040071,0.210361,0.016928,0.019942,0.030782,0.080831,1
1,0.034932,-0.037,-0.008703,0.591324,0.054309,0.145412,0.007103,0.015551,0.031985,0.161407,2
1,0.017182,-0.014671,-0.004194,0.328483,0.023917,0.071915,0.003912,0.007046,0.012274,0.08077,1
1,0.009701,0.010577,-0.006755,0.719703,0.008703,0.114704,0.006605,0.005925,0.002276,0.136878,1
1,0.012435,0.005037,-0.006224,0.781876,0.008972,0.111703,0.007309,0.006472,0.002785,0.078735,1
1,0.010773,0.004621,-0.016442,0.805811,0.010855,0.096664,0.010281,0.008086,0.002655,0.0635,1
2,-0.002664,0.020052,-0.006358,0.75133,0.022365,0.082741,0.013175,0.024493,0.003951,0.096352,1
2,0.023678,0.039583,-0.01256,0.747523,0.050307,0.047434,0.024598,0.052859,0.007194,0.070085,1
2,0.012031,0.022855,-0.006185,0.393087,0.024737,0.02891,0.01229,0.026917,0.003524,0.048393,1
2,0.016007,0.034377,-0.022603,0.75196,0.020791,0.061356,0.015108,0.021499,0.013179,0.108863,1
2,0.026876,0.045251,-0.030678,0.539764,0.039293,0.159456,0.021188,0.029794,0.054434,0.164691,2
2,0.001646,0.014789,-0.006499,0.237299,0.011142,0.050869,0.003806,0.00799,0.01306,0.075148,1
2,-0.003771,0.038803,0.003379,0.340033,0.04927,0.374257,0.008658,0.053336,0.086326,0.097289,2
2,0.000124,0.025002,-0.000733,0.187805,0.024204,0.182272,0.004248,0.02595,0.04107,0.080322,2
2,0.041352,0.070462,-0.022847,0.564952,0.041842,0.127916,0.008253,0.014332,0.085682,0.166725,2
2,0.007729,0.044481,-0.01137,0.576486,0.040703,0.091962,0.007521,0.064101,0.021176,0.207578,1
2,0.004535,0.030581,-0.007945,0.210233,0.013563,0.035336,0.002518,0.023229,0.007207,0.07259,1
2,-0.004814,0.065151,-0.03075,0.595962,0.056288,0.18418,0.01107,0.064104,0.01389,0.084501,2
2,-0.003389,0.038842,-0.013897,0.344678,0.030822,0.08963,0.005633,0.029577,0.007826,0.049047,1
2,-0.01204,0.073781,-0.011575,0.656177,0.019815,0.072858,0.003236,0.012226,0.015685,0.220004,1
2,0.006036,0.064296,-0.017134,0.515799,0.016848,0.11455,0.00433,0.014148,0.017913,0.316411,1
2,-0.01333,0.07286,-0.015979,0.643452,0.018826,0.105524,0.004341,0.027368,0.01944,0.181049,2
3,0.017108,0.013815,-0.02645,0.158065,0.057969,0.517226,0.009996,0.016769,0.094637,0.145338,2
3,0.009017,0.009582,-0.013149,0.081883,0.03015,0.264308,0.00561,0.014544,0.046482,0.075841,2
3,0.018061,0.086646,-0.012287,0.098846,0.019788,0.150074,0.006916,0.045294,0.045494,0.633588,2
3,0.029237,0.070164,-0.014482,0.12478,0.042798,0.185737,0.01335,0.090091,0.077123,0.466121,3
3,0.006728,0.092801,-0.010596,0.144378,0.033099,0.424473,0.013133,0.091393,0.025475,0.268048,3
3,0.021769,0.058771,-0.007315,0.14103,0.04279,0.345214,0.01583,0.087826,0.042443,0.324868,2
3,-0.002104,0.102841,-0.021006,0.152935,0.023253,0.424523,0.004039,0.010863,0.043105,0.354441,2
3,-0.000082,0.059075,-0.010305,0.075577,0.010767,0.224827,0.002158,0.007379,0.02272,0.187166,2
3,-0.018231,0.148638,-0.044423,0.172099,0.022371,0.174892,0.007755,0.020168,0.053219,0.563765,2
3,-0.011153,0.076573,-0.026576,0.149557,0.01496,0.100669,0.0038,0.010505,0.030171,0.314086,2
3,-0.01051,0.093648,-0.038707,0.229131,0.017042,0.164367,0.003545,0.00568,0.123534,0.476985,3
3,0,0,0,0.004583,0.000341,0.003287,0.000071,0.000114,0.002471,0.00954,2
3,-0.017864,0.092568,-0.018762,0.105111,0.006482,0.331445,0.005459,0.007565,0.040423,0.503514,2
3,-0.000682,0.11429,-0.011958,0.148542,0.010083,0.327559,0.005897,0.014502,0.030072,0.463346,2
4,0.034909,0.039999,-0.021159,0.289034,0.516851,0.015861,0.049268,0.098377,0.016243,0.014368,3
4,0.016917,0.00345,-0.011793,0.25915,0.217209,0.014525,0.016052,0.012244,0.029601,0.012886,3
4,0.063807,-0.023157,-0.023307,0.692898,0.114528,0.070296,0.017174,0.015667,0.046214,0.051353,4
4,0.03284,-0.009814,-0.01212,0.359976,0.065735,0.034584,0.011329,0.007607,0.022644,0.025079,3
4,0.054811,0.009185,-0.023726,0.648469,0.169039,0.040484,0.033457,0.041826,0.039873,0.02634,3
4,0.059461,0.028373,-0.008497,0.549845,0.243033,0.050728,0.040875,0.027303,0.066502,0.0394,4
4,0.031919,0.019172,-0.002944,0.366956,0.101639,0.028689,0.029877,0.011045,0.029155,0.02507,3
4,0.035209,0.039222,-0.019078,0.807403,0.02602,0.066198,0.009084,0.010135,0.028294,0.053971,4
4,0.009029,0.049923,-0.036177,0.307066,0.201428,0.041712,0.071774,0.342577,0.034447,0.01885,4
4,0.006207,0.027011,-0.018853,0.249555,0.089046,0.025762,0.032938,0.126718,0.015702,0.022581,4
4,0.020855,-0.006223,0.002364,0.700897,0.080942,0.055761,0.056679,0.013396,0.056195,0.051097,4
4,0.020994,-0.005838,-0.011634,0.43058,0.063318,0.042288,0.029146,0.005304,0.050081,0.024717,4
4,0.029187,0.029176,-0.049742,0.670888,0.157449,0.043561,0.018061,0.009915,0.07629,0.023837,4
4,0.086625,0.0297,-0.029275,0.64417,0.164841,0.067012,0.034081,0.019836,0.039796,0.037514,4
4,0.016973,0.010895,-0.011722,0.20064,0.071925,0.014343,0.004863,0.003186,0.012526,0.007543,4
5,0.001276,-0.015638,-0.048624,0.121269,0.594543,0.010972,0.068881,0.145154,0.021625,0.037556,3
5,-0.006526,-0.0324,-0.039414,0.410643,0.067849,0.039129,0.044048,0.003714,0.022661,0.057123,4
5,0.042379,-0.050081,-0.040561,0.544662,0.079163,0.072723,0.083724,0.007838,0.039176,0.166068,4
5,0.033085,-0.084474,-0.037067,0.522816,0.145629,0.051374,0.182338,0.003775,0.049821,0.029294,5
5,0.029262,-0.095303,-0.048226,0.221407,0.484659,0.032147,0.065468,0.100041,0.091615,0.019588,5
5,0.02022,-0.029443,-0.022143,0.309613,0.035906,0.025287,0.015138,0.012567,0.006973,0.03532,4
1,-0.007572,0.014494,0.000953,0.761051,0.01086,0.058956,0.139157,0.005536,0.002205,0.022235,1
1,-0.028946,0.004515,0.019376,0.757991,0.010693,0.061882,0.139248,0.005589,0.002106,0.022492,1
1,0.061869,0.033632,-0.030216,0.747118,0.008791,0.081588,0.11904,0.002871,0.006159,0.034434,1
1,0.121477,0.054137,-0.045874,0.201565,0.500002,0.051876,0.135739,0.016449,0.077906,0.018963,1
1,0.048127,0.035823,-0.015926,0.764722,0.007867,0.070503,0.10948,0.003654,0.004764,0.03901,1
1,0.060163,0.030378,-0.027971,0.797488,0.008038,0.08879,0.04001,0.002628,0.008029,0.055017,1
1,-0.036286,0.018474,0.038695,0.000804,0.924796,0.000372,0.001851,0.065504,0.006527,0.000147,1
1,0.057097,-0.04847,-0.010546,0.657802,0.053464,0.121709,0.067704,0.003463,0.078138,0.017721,1
1,0.016667,0.032905,0.002119,0.819824,0.014381,0.067923,0.05142,0.001688,0.01636,0.028403,1
1,0.033135,0.026349,-0.029581,0.605504,0.027474,0.18413,0.034273,0.002637,0.136148,0.009833,1
2,0.049578,0.053998,0.001041,0.586789,0.008024,0.125612,0.187124,0.004313,0.005704,0.082434,1
2,0.075172,0.083758,-0.031256,0.633055,0.008217,0.146389,0.03282,0.016985,0.030064,0.134185,1
2,0.077666,0.069328,-0.00565,0.557686,0.008469,0.141885,0.126343,0.003832,0.027301,0.134483,1
2,0.077887,0.043649,-0.034154,0.46245,0.043687,0.25752,0.029501,0.004932,0.082862,0.119048,1
2,0.109967,0.05845,-0.002158,0.544808,0.010257,0.177153,0.077042,0.004243,0.031442,0.153079,1
2,0.087085,0.062823,-0.009487,0.622601,0.010988,0.141603,0.103645,0.003766,0.028219,0.087106,1
2,0.104024,0.06073,-0.014107,0.469386,0.120401,0.112854,0.109068,0.023512,0.066715,0.100306,1
2,0.093166,0.067438,-0.012628,0.538073,0.023754,0.163572,0.076006,0.009968,0.028438,0.143607,1
2,0.098961,0.059647,-0.012192,0.560294,0.019597,0.155683,0.070358,0.00727,0.022171,0.15983,1
3,0.063111,0.058554,0.028183,0.742102,0.008977,0.073285,0.139954,0.003037,0.005747,0.030435,3
3,0.06653,0.073708,0.041186,0.708305,0.011961,0.071035,0.162006,0.004242,0.026039,0.016426,2
3,0.03302,0.016238,0.011157,0.731942,0.043247,0.145103,0.031432,0.001945,0.017013,0.029318,3
3,0.034598,0.023993,0.004393,0.708856,0.027529,0.143797,0.047169,0.002624,0.03152,0.044318,3
3,0.022892,0.015949,0.004575,0.253019,0.009387,0.049215,0.018025,0.001079,0.011943,0.015808,3
3,0.08126,0.041626,0.039187,0.773914,0.014137,0.103784,0.050962,0.019345,0.01223,0.02333,3
3,0.060096,0.017817,0.039903,0.723785,0.016759,0.134053,0.064924,0.003315,0.019779,0.041329,2
3,0.078536,0.034259,0.023282,0.789856,0.010988,0.08792,0.085469,0.002974,0.007909,0.015285,2
4,0.075092,0.077383,-0.013571,0.342029,0.032695,0.220681,0.299127,0.027762,0.034112,0.043594,4
4,0.014012,0.006624,-0.000583,0.351785,0.031859,0.219891,0.281973,0.025098,0.043272,0.042331,3
4,0.033157,0.068693,0.013102,0.391963,0.006174,0.216906,0.337149,0.013975,0.019175,0.016694,3
4,0.059201,0.090026,0.018076,0.174348,0.003323,0.095436,0.694512,0.004036,0.011428,0.013503,3
5,-0.01963,0.013045,0.085149,0.508105,0.128518,0.072719,0.058632,0.042,0.009362,0.180664,5
5,0.054579,0.016453,-0.031604,0.708921,0.092537,0.068252,0.012428,0.004083,0.024732,0.095258,5
5,0.017983,0.001324,0.007927,0.776821,0.02043,0.093843,0.019548,0.003752,0.011304,0.090532,5
5,-0.003476,0.004691,-0.004815,0.669819,0.04651,0.050046,0.044943,0.008167,0.016749,0.179644,5
5,-0.003893,-0.006701,0.010537,0.642961,0.081627,0.069033,0.018642,0.011342,0.023288,0.17192,5
5,0.001379,0.002216,0.003897,0.064054,0.001359,0.003374,0.002957,0.000695,0.000555,0.005291,5
5,-0.0164,-0.003073,0.03867,0.643322,0.047203,0.061779,0.047093,0.011507,0.01094,0.20185,5
5,0.022291,0.023112,0.017864,0.552152,0.017202,0.04543,0.020198,0.003379,0.012235,0.057901,4
1,0.037554,0.091602,-0.040012,0.709188,0.013127,0.149299,0.055467,0.014194,0.011441,0.047977,1
1,0.058595,0.106773,-0.040754,0.704047,0.009989,0.158841,0.04853,0.016183,0.011417,0.051281,1
1,0.046335,0.115,-0.043216,0.71768,0.008377,0.156505,0.047844,0.014642,0.010217,0.044988,1
1,0.045893,0.117998,-0.047866,0.69445,0.008686,0.1703,0.046677,0.016563,0.012066,0.051555,1
1,0.051925,0.131742,-0.047385,0.723878,0.009385,0.136102,0.054809,0.014994,0.00932,0.051727,1
1,0.019283,0.146554,-0.037465,0.425121,0.090486,0.009209,0.211987,0.246149,0.009525,0.007523,1
1,0.034147,0.135957,-0.039904,0.574426,0.182256,0.028285,0.162054,0.024918,0.013826,0.013059,1
1,0.0346,0.172431,-0.054081,0.802139,0.011273,0.046103,0.104316,0.006796,0.003346,0.026025,1
1,0.047506,0.185072,-0.041575,0.737779,0.033161,0.058938,0.091595,0.014347,0.003585,0.058338,1
1,0.046948,0.185533,-0.056124,0.734141,0.025961,0.076994,0.095701,0.017658,0.003833,0.044058,1
2,0.063466,0.181824,-0.059361,0.473507,0.006749,0.042526,0.446399,0.00521,0.00208,0.01985,2
2,0.00669,0.180795,-0.062641,0.557774,0.011032,0.034458,0.357837,0.006383,0.005386,0.02713,2
2,0.011776,0.150007,-0.057726,0.597594,0.017725,0.036177,0.305268,0.006664,0.006392,0.032068,1
2,0.024727,0.183269,-0.067793,0.582488,0.014269,0.039171,0.309195,0.00369,0.013618,0.033887,1
2,0.030504,0.181577,-0.062943,0.522379,0.016802,0.030051,0.387234,0.005411,0.006288,0.035915,1
2,0.016833,0.177929,-0.05968,0.518888,0.013044,0.0376,0.391234,0.005999,0.005152,0.029937,1
2,0.017856,0.166843,-0.072662,0.566497,0.01194,0.125108,0.21355,0.008871,0.026424,0.048779,1
2,0.048378,0.183324,-0.089098,0.537137,0.014027,0.035373,0.379272,0.003711,0.007535,0.022944,1
2,0.048086,0.192104,-0.078439,0.435997,0.024999,0.027264,0.459145,0.023274,0.018599,0.011713,1
2,-0.00892,0.204453,-0.05143,0.656773,0.021125,0.019833,0.279176,0.005618,0.007663,0.009812,1
3,?,?,?,?,?,?,?,?,?,?,1
3,0.105376,0.136235,-0.070363,0.295807,0.023648,0.068572,0.489702,0.080512,0.035167,0.006592,1
3,0.115637,0.195707,-0.052505,0.08141,0.021836,0.020015,0.793944,0.059315,0.020084,0.002285,1
3,0.064602,0.127817,-0.041759,0.521161,0.011323,0.228994,0.204461,0.005123,0.014683,0.014255,1
3,0.052596,0.144171,-0.072196,0.467732,0.010724,0.136042,0.365234,0.003617,0.006594,0.010056,1
3,0.016533,0.116581,-0.030329,0.495942,0.017316,0.177836,0.254909,0.005871,0.03426,0.013866,1
3,0.029668,0.126979,-0.031268,0.430182,0.016787,0.125138,0.384691,0.003772,0.024914,0.01005,1
3,0.035017,0.128827,-0.039795,0.45784,0.013573,0.141079,0.338441,0.003493,0.028884,0.01069,1
3,0.030565,0.130339,-0.035624,0.472154,0.013654,0.140511,0.329241,0.003535,0.025199,0.010783,1
3,0.020099,0.136853,-0.029807,0.430504,0.024635,0.126526,0.245217,0.076441,0.076617,0.013202,1
4,-0.074002,0.103665,-0.013703,0.171764,0.034466,0.074365,0.660454,0.036233,0.012888,0.009829,1
4,0.033857,0.092848,-0.016668,0.308634,0.033812,0.059052,0.546681,0.030149,0.011925,0.010055,1
4,0.077697,0.074124,-0.035494,0.175485,0.020994,0.291791,0.393658,0.013005,0.051837,0.063517,1
4,0.186687,0.181087,0.011027,0.060713,0.033875,0.142573,0.592955,0.132227,0.018891,0.024511,3
4,0.096261,0.11025,0.00023,0.074174,0.032296,0.141714,0.585305,0.118808,0.018179,0.028508,3
5,0.075639,0.295335,-0.019021,0.032508,0.171019,0.340258,0.063984,0.070359,0.302607,0.019264,4
5,0.043397,0.050394,-0.021152,0.049168,0.015499,0.181261,0.651207,0.065799,0.036841,0.007169,3
5,0.070605,0.011701,-0.017997,0.205272,0.072219,0.389528,0.200341,0.073158,0.027405,0.035445,5
5,0.004737,0.0275,-0.009358,0.223006,0.007043,0.075064,0.660546,0.013133,0.012409,0.013299,5
5,0.010405,0.017891,-0.002769,0.12333,0.045577,0.019838,0.62953,0.16087,0.01462,0.015046,5
5,0.004392,0.010068,-0.003169,0.081236,0.004214,0.097387,0.723012,0.074423,0.017538,0.012808,5
